Generation, Iteration, Trial, Vl_1, Vr_1, Vl_2, Vr_2, Vl_3, Vr_3, Vl_4, Vr_4, Fitness Value
29,12,19,1.2199,6.05337,7.09192,-0.0924649,10.418,-6.57441,9.80382,5.19234,2946177077041.380371
29,12,21,1.2199,6.05337,7.09192,-0.0924649,10.418,-6.57441,9.80382,5.19234,3765956452342.906738
29,12,23,1.2199,6.05337,7.09192,-0.0924649,10.418,-6.57441,9.80382,5.19234,2576198662204.695801
29,12,25,1.2199,6.05337,7.09192,-0.0924649,10.418,-6.57441,9.80382,5.19234,3475760635007.265137
29,12,5,1.2199,6.05337,7.09192,-0.0924649,10.418,-6.57441,9.80382,5.19234,6029958114780.529297
29,12,11,1.2199,6.05337,7.09192,-0.0924649,10.418,-6.57441,9.80382,5.19234,3353537960680.537109
29,12,17,1.2199,6.05337,7.09192,-0.0924649,10.418,-6.57441,9.80382,5.19234,4924872899543.489258
29,12,8,1.2199,6.05337,7.09192,-0.0924649,10.418,-6.57441,9.80382,5.19234,2537159357322.53418
29,12,2,1.2199,6.05337,7.09192,-0.0924649,10.418,-6.57441,9.80382,5.19234,3592356317541.757812
29,12,15,1.2199,6.05337,7.09192,-0.0924649,10.418,-6.57441,9.80382,5.19234,4793114605175.336914
29,12,12,1.2199,6.05337,7.09192,-0.0924649,10.418,-6.57441,9.80382,5.19234,3230963438124.361328
29,12,6,1.2199,6.05337,7.09192,-0.0924649,10.418,-6.57441,9.80382,5.19234,2934084763562.370605
29,12,9,1.2199,6.05337,7.09192,-0.0924649,10.418,-6.57441,9.80382,5.19234,4124824094641.132324
29,12,3,1.2199,6.05337,7.09192,-0.0924649,10.418,-6.57441,9.80382,5.19234,3547566588338.747559
29,13,22,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,28861171118611.65625
29,13,24,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,34729378130845.44922
29,13,10,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,39462153055783.875
29,13,13,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,29464699859620.76172
29,13,4,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,26236138109343.45312
29,13,1,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,20586081100029.41406
29,13,16,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,22540527219664.47656
29,13,18,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,22082133057773.61719
29,13,7,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,23824559879979.85156
29,13,20,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,25597286055975.98047
29,13,23,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,30203399615803.99609
29,13,11,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,35344913067262.88281
29,13,14,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,36603758939428.25
29,13,25,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,23508677082480.77344
29,13,19,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,35624563400674.23438
29,13,5,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,31087185784991.91016
29,13,2,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,27585395106840.0625
29,13,17,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,8949737891712.095703
29,13,8,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,30246045933497.92188
29,13,21,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,20963250059880.03125
29,13,15,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,34436228393440.14453
29,13,3,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,26492913878810.52344
29,13,12,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,16014533762780.99414
29,13,6,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,13430673587205.35938
29,13,9,2.56592,15.794,25.1498,4.08014,23.5084,-10.3574,17.7692,10.3868,20334433787660.71094
29,14,18,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,22240295491589.10938
29,14,22,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,22145686164716.55469
29,14,16,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,27067354855344.06641
29,14,7,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,29735157265220.83984
29,14,1,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,40934833548640.13281
29,14,10,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,28358440690334.85938
29,14,13,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,37320879509888.67188
29,14,24,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,18419972736607.99609
29,14,20,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,46213998338030.60156
29,14,4,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,27574284387084.10547
29,14,17,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,16909422910638.23047
29,14,8,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,43301575671486.02344
29,14,11,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,24110971665972.76953
29,14,19,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,25040365633043.72266
29,14,23,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,43449137929269.96094
29,14,21,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,21228151176616.22656
29,14,2,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,28912713867116.42969
29,14,25,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,36227377498340.33594
29,14,14,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,28696755742165.87891
29,14,5,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,14628412958011.00781
29,14,12,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,36774581190107.72656
29,14,3,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,23934062931582.91016
29,14,9,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,19106319350924.51562
29,14,15,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,37959050594173.79688
29,14,6,-0.392643,8.1276,12.7119,2.00107,9.76304,-3.33104,0.909465,1.74797,41870894750081.07031
29,15,18,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,11428962114112.75586
29,15,24,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,14964091886497.02734
29,15,13,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,8483246335946.166016
29,15,7,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,8272524065809.486328
29,15,4,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,17155988878224.82617
29,15,1,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,16795363737672.82422
29,15,22,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,9554522061335.820312
29,15,16,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,8919455071096.253906
29,15,10,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,12030683444408.82617
29,15,20,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,13927489065596.67188
29,15,19,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,10416836828999.89453
29,15,5,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,11193425620752.88672
29,15,8,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,10406423372275.97266
29,15,14,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,14627712353282.39062
29,15,25,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,10893456503943.84766
29,15,2,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,5840327294995.728516
29,15,17,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,14469943909391.04297
29,15,11,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,8815613474796.416016
29,15,21,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,9118344252392.480469
29,15,23,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,9194110786547.34375
29,15,6,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,16788557698044.11914
29,15,15,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,11522987230337.25977
29,15,9,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,11422331076394.67383
29,15,3,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,9852169487573.466797
29,15,12,1.10524,11.2623,14.4487,4.36217,12.4716,-1.98738,6.03589,6.23673,14368425523195.92383
29,16,13,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,11949198112088.26172
29,16,24,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,10910764830839.04688
29,16,10,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,5874439323530.870117
29,16,4,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,5086119187224.018555
29,16,20,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,11508434339070.06445
29,16,16,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,5163683570550.381836
29,16,22,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,6149261397265.128906
29,16,7,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,4271439573805.376465
29,16,18,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,5731116600899.22168
29,16,1,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,5643253741062.47168
29,16,14,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,11777965639566.11523
29,16,11,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,6880840616778.993164
29,16,25,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,4175736073111.087402
29,16,17,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,7760694129790.067383
29,16,5,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,4136520765169.494629
29,16,23,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,9392765006534.5625
29,16,21,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,4116317337105.980957
29,16,2,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,5230863323376.737305
29,16,8,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,7025264477581.478516
29,16,19,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,10110542554094.54492
29,16,15,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,4686367373754.026367
29,16,6,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,6080145199681.563477
29,16,9,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,8222049311621.271484
29,16,3,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,10061575938190.42188
29,16,12,1.63664,9.93499,23.5232,4.13697,22.6757,-11.4832,19.2695,9.4012,2998621692974.994141
29,17,20,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,36763396422200.85938
29,17,22,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,36263645760978.82031
29,17,18,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,33141142333492.45703
29,17,7,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,40682561420111
29,17,4,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,24151038042124.66797
29,17,10,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,33452205839734.125
29,17,1,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,37523255133045.34375
29,17,13,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,34578651414821.70703
29,17,16,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,35103303712053.57031
29,17,24,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,35126516465925.05078
29,17,21,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,40878542526917.1875
29,17,2,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,40708409360124.57031
29,17,11,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,41216117480248.58594
29,17,8,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,35380739183413.25
29,17,5,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,40028156973839.875
29,17,14,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,25905705912525.35938
29,17,17,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,40618743778461.97656
29,17,23,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,35658852376788.33594
29,17,25,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,37759699755966.97656
29,17,19,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,36697893155565.57031
29,17,6,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,45786660252831.73438
29,17,3,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,33934088497671.07031
29,17,15,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,35016515226899.06641
29,17,12,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,44294371103472.97656
29,17,9,3.67363,13.2484,19.3841,1.56316,21.4482,-8.79103,18.3204,10.3038,42321554284881.50781
29,18,18,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,22314741373865.91797
29,18,1,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,19596114003562.91797
29,18,20,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,12427197334679.74414
29,18,16,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,13584848452452.33398
29,18,22,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,14416752937348.75977
29,18,4,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,6310111474182
29,18,10,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,8487960066083.008789
29,18,13,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,8859288941271.134766
29,18,7,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,4755611637147.933594
29,18,24,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,5239289210349.496094
29,18,19,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,12058021694971.29688
29,18,2,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,12486051674459.41211
29,18,17,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,15641593073083.90625
29,18,21,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,12007424870121.23242
29,18,11,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,12393640677910.68945
29,18,5,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,9031665455833.642578
29,18,23,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,9500498097439.332031
29,18,14,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,11942594278582.01758
29,18,25,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,13055528545121.94727
29,18,8,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,4486571156342.418945
29,18,12,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,28545398565507.59766
29,18,6,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,17271582726636.97461
29,18,3,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,16317512355208.47266
29,18,15,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,9744060981890.857422
29,18,9,2.15739,4.27948,12.089,3.61732,16.3738,-6.20256,10.3557,2.63262,12512877001430.72656
29,19,22,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,3694308542236.623535
29,19,10,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,2671998864928.741699
29,19,20,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,5342349617048.328125
29,19,24,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,2199185182335.360352
29,19,7,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,4230677485554.92041
29,19,16,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,2414028631498.989258
29,19,18,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,2246366341861.669434
29,19,4,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,4632413474121.360352
29,19,13,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,2656807342891.402344
29,19,1,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,2652469049887.446777
29,19,11,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,3464357776167.433105
29,19,21,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,7092735913413.916016
29,19,25,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,3470535118505.772461
29,19,17,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,2880086794887.024414
29,19,23,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,3512639797622.100586
29,19,5,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,4970882931101.831055
29,19,8,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,4202671546870.138184
29,19,14,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,3539225901203.80127
29,19,19,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,2116702367289.077637
29,19,2,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,1990894630729.829346
29,19,12,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,2902773568429.780273
29,19,6,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,2068884547149.718506
29,19,15,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,3548477909051.95166
29,19,9,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,4136285731491.847656
29,19,3,1.71322,9.63394,17.4169,3.49274,17.5687,-5.97394,10.1022,4.12405,4432900518302.385742
29,20,20,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,13306982333373.44531
29,20,13,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,12214117279174.16211
29,20,16,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,14003536766388.5293
29,20,18,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,11050897272884.13477
29,20,7,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,13126864993562.87305
29,20,10,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,13553522347814.79102
29,20,4,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,14310847820545.375
29,20,24,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,16488061876040.93164
29,20,22,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,9340693174557.193359
29,20,1,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,7932929747107.488281
29,20,14,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,11108591984998.63672
29,20,21,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,7339453834398.667969
29,20,8,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,10159946551176.2168
29,20,17,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,9629163897851.304688
29,20,11,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,23302731352152.33203
29,20,25,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,15102670748032.08789
29,20,19,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,8718256384726.082031
29,20,2,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,15460824768067.08203
29,20,5,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,9921683158508.146484
29,20,23,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,13748931696901.50586
29,20,15,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,11415096528680.9668
29,20,9,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,12213397224533.62109
29,20,3,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,17951326358097.47656
29,20,6,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,8276129131233.120117
29,20,12,0.483702,7.68952,17.7926,1.24504,20.1064,-7.84474,11.4641,7.02136,5896469666767.52832
30,1,16,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,38475011358140.36719
30,1,20,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,37401033315643.13281
30,1,10,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,32793598549689.62109
30,1,7,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,36791188775827.02344
30,1,1,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,54532084005017.63281
30,1,22,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,39345267947801.08594
30,1,13,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,36885999094780.15625
30,1,18,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,31919154567116.35938
30,1,4,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,32375905873743.4375
30,1,24,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,32805909131107.99219
30,1,17,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,55629282167240
30,1,21,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,30035382694160.10156
30,1,11,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,38653561265009.23438
30,1,8,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,32342153834379.48828
30,1,23,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,55320132152753.24219
30,1,2,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,40003645841038.89062
30,1,19,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,50547221206414.39844
30,1,14,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,36222437728148.48438
30,1,5,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,59106256876776.77344
30,1,25,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,33485350044960.62891
30,1,9,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,42984812843621.39062
30,1,12,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,34564921689667.83984
30,1,6,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,40871510535274.24219
30,1,3,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,44478998321933.77344
30,1,15,2.061,7.90934,11.6572,-1.0787,17.3995,-5.69648,11.5779,2.17922,31101852793686.125
30,2,13,3.39946,10.0947,20.5625,4.96184,19.6638,-4.13327,12.3641,7.03619,34909908329978.26953
30,2,18,3.39946,10.0947,20.5625,4.96184,19.6638,-4.13327,12.3641,7.03619,36653157317258.95312
30,2,1,3.39946,10.0947,20.5625,4.96184,19.6638,-4.13327,12.3641,7.03619,50083243384965.3125
30,2,10,3.39946,10.0947,20.5625,4.96184,19.6638,-4.13327,12.3641,7.03619,32198679227615.28516
30,2,16,3.39946,10.0947,20.5625,4.96184,19.6638,-4.13327,12.3641,7.03619,26285933777342.90625
30,2,20,3.39946,10.0947,20.5625,4.96184,19.6638,-4.13327,12.3641,7.03619,31983070782984.5625
30,2,4,3.39946,10.0947,20.5625,4.96184,19.6638,-4.13327,12.3641,7.03619,31732867653110.77734
30,2,22,3.39946,10.0947,20.5625,4.96184,19.6638,-4.13327,12.3641,7.03619,23269078421836.60156
30,2,7,3.39946,10.0947,20.5625,4.96184,19.6638,-4.13327,12.3641,7.03619,16050193840023.19531
30,2,24,3.39946,10.0947,20.5625,4.96184,19.6638,-4.13327,12.3641,7.03619,24059947942547.26953
