mode,Noise Level,Noise Scenario, Fit Val, max SR, SR
-----------------------Controller A--------------------
-----------------------Scenario 1--------------------
-----------------------Noise Scenario 0--------------------
0,0.8,3,594975647365.7504883,1,1
0,0.8,3,362836798574.133606,1,0.966667
0,0.8,3,764047202414.954834,1,0.0666667
0,0.8,3,2129244568533.427734,1,0.433333
0,0.8,3,1200358549637.442627,1,0
0,0.8,3,592972353023.5477295,1,0.933333
0,1,3,3353064815282.807129,0.833333,0
0,1,3,1039504598507.115112,1,0.0333333
0,1,3,1310640268525.275391,1,0.866667
0,1,3,2399825834408.427246,1,0
0,1,3,1844678861462.417725,1,0.2
0,1,3,2334633125331.504395,1,0
0,1,3,1212280637631.09668,1,0.0333333
0,1,3,2388784458105.270996,1,0
0,1,3,957744609779.1451416,1,0.366667
0,1,3,3277523790708.09375,0.0666667,0
0,1,3,5939005907036.337891,0,0
0,1,3,2752209437657.306641,0.966667,0.433333
0,1,3,3254038487677.642578,0.966667,0.333333
0,1,3,2174921305797.158691,1,0.633333
0,1,3,2416895743624.900879,0.433333,0.2
0,1,3,3022504191008.65918,0.633333,0
0,1,3,1900223176518.521729,1,0
0,1,3,766095500868.1090088,1,0.266667
0,1,3,1912205475747.138672,1,0.1
0,1,3,2202014973268.361328,1,0.5
0,1,3,1162596690738.901123,1,0.333333
0,1,3,2181413930127.31958,0.966667,0
0,1,3,750161369667.852417,1,0.833333
0,1,3,2238256758706.354004,0.766667,0
0,1,3,1826669907988.316895,0.733333,0
-----------------------Noise Scenario 4--------------------
0,0,4,94033266059.7906189,1,0.933333
0,0,4,134730546718.4156189,1,0.933333
0,0,4,153686206140.4396973,1,1
0,0,4,121470999266.8924103,1,0.966667
0,0,4,94461788543.1590271,1,1
0,0,4,86106805370.4980011,1,1
0,0,4,93248346540.9888916,1,1
0,0,4,88180886159.65994263,1,1
0,0,4,160735681553.3177185,1,0.166667
0,0,4,86391789164.35028076,1,0.9
0,0,4,99257036737.97174072,1,1
0,0,4,117662247839.3572388,1,1
0,0,4,108232789595.1445007,1,1
0,0,4,119950538005.7564087,1,0.966667
0,0,4,97305220577.86268616,1,1
0,0,4,108745884673.0126038,1,0.933333
0,0,4,142543373768.0378723,1,1
0,0,4,126670013186.7813568,1,1
0,0,4,97391423008.16496277,1,1
0,0,4,111519363308.6775665,1,0.866667
0,0,4,115051422320.4028931,1,1
0,0,4,99547496615.7339325,1,0.966667
0,0,4,109594485270.2016296,1,1
0,0,4,97366331656.43312073,1,1
0,0,4,108792391745.1307983,1,1
0,0.2,4,146015211329.4552612,1,1
0,0.2,4,205358769494.0099487,1,1
0,0.2,4,202711518687.7381897,1,1
0,0.2,4,182967855694.1712341,1,0.866667
0,0.2,4,174616488934.1191101,1,0.933333
0,0.2,4,186023257157.8661804,1,0.933333
0,0.2,4,174374970390.8992615,1,1
0,0.2,4,185604378488.7749634,1,0.933333
0,0.2,4,178563882362.3721008,1,0.966667
0,0.2,4,241976226026.48526,0.6,0.433333
0,0.2,4,261060971980.5327148,0.566667,0.466667
0,0.2,4,164826685005.2003479,1,0.966667
0,0.2,4,138512437863.7044678,1,0.866667
0,0.2,4,178754844305.2071228,1,0.866667
0,0.2,4,196801173058.7793579,1,0.766667
0,0.2,4,257535822393.3462524,1,0.933333
0,0.2,4,271771537424.2303467,0.566667,0.5
0,0.2,4,232577367445.953125,1,0.866667
0,0.2,4,232242862076.6544495,0.633333,0.466667
0,0.2,4,244065482086.715271,0.566667,0.433333
0,0.2,4,186461320949.0782776,1,0.966667
0,0.2,4,178667748673.4726868,1,1
0,0.2,4,202694186956.22995,1,0.9
0,0.2,4,205699946030.315918,1,0.933333
0,0.2,4,158106208829.6523743,1,0.833333
0,0.4,4,344017794666.8804932,1,0.9
0,0.4,4,429428591704.7739868,1,0.866667
0,0.4,4,329150239936.1618652,1,0.733333
0,0.4,4,389821103548.0446167,1,0.866667
0,0.4,4,313363317159.6259155,1,0.866667
0,0.4,4,199429248111.5407104,1,0.933333
0,0.4,4,502062584473.6070557,1,0.7
0,0.4,4,303641348719.9911499,0.633333,0.466667
0,0.4,4,628371583341.9654541,0.566667,0.433333
0,0.4,4,269211942963.4222412,0.566667,0.466667
0,0.4,4,394473131211.968811,1,0.9
0,0.4,4,391352707016.0687866,1,0.9
0,0.4,4,360046964429.1218872,1,0.866667
0,0.4,4,290855049250.355896,1,0.866667
0,0.4,4,523688881452.2775269,0.533333,0.433333
0,0.4,4,312489606830.1887817,1,0.866667
0,0.4,4,275265759496.9044189,0.533333,0.433333
0,0.4,4,327826478897.465332,0.966667,0.9
0,0.4,4,665927258418.37146,1,0.4
0,0.4,4,266583576143.3676453,0.6,0.466667
