Generation, Iteration, Trial, Fitness Value
41,4,9,2.25963e+06
41,5,9,1.82691e+06
41,9,9,1.05123e+06
41,6,10,2.11966e+06
41,8,10,4.17891e+06
41,11,10,2.31101e+06
41,12,10,2.40211e+06
41,3,10,2.34042e+06
41,1,10,2.15606e+06
41,2,10,3.22005e+06
41,10,10,1.14808e+06
41,4,10,2.33918e+06
41,7,10,2.16053e+06
41,5,10,4.81383e+06
41,9,10,2.86277e+06
41,6,11,3.49896e+06
41,12,11,3.87876e+06
41,11,11,1.86418e+06
41,8,11,4.08525e+06
41,3,11,3.33451e+06
41,1,11,3.32342e+06
41,2,11,3.2983e+06
41,10,11,2.87997e+06
41,4,11,1.57892e+06
41,7,11,4.04148e+06
41,5,11,2.76443e+06
41,9,11,2.11523e+06
41,6,12,2.56372e+06
41,11,12,2.44883e+06
41,12,12,1.76353e+06
41,3,12,3.35974e+06
41,1,12,2.57644e+06
41,2,12,2.0014e+06
41,8,12,1.64814e+06
41,4,12,2.05729e+06
41,10,12,2.32722e+06
41,7,12,1.98294e+06
41,5,12,1.54249e+06
41,9,12,4.07529e+06
41,6,13,1.87896e+06
41,11,13,3.1056e+06
41,3,13,4.52073e+06
41,1,13,4.85923e+06
41,12,13,2.90958e+06
41,4,13,2.83505e+06
41,10,13,2.16302e+06
41,7,13,4.48024e+06
41,8,13,2.51771e+06
41,2,13,1.53956e+06
41,9,13,2.19341e+06
41,5,13,2.71652e+06
41,12,14,3.44902e+06
41,3,14,4.37514e+06
41,1,14,2.22062e+06
41,6,14,3.17421e+06
41,11,14,2.31366e+06
41,8,14,2.61861e+06
41,4,14,2.66782e+06
41,7,14,3.28484e+06
41,10,14,2.11013e+06
41,2,14,1.738e+06
41,9,14,4.44747e+06
41,5,14,1.74544e+06
41,12,15,3.44003e+06
41,3,15,3.40942e+06
41,6,15,3.09596e+06
41,1,15,2.56194e+06
41,11,15,1.83621e+06
41,7,15,2.3817e+06
41,8,15,1.9331e+06
41,10,15,3.66495e+06
41,4,15,1.95147e+06
41,2,15,1.82213e+06
41,9,15,2.23342e+06
41,5,15,2.95263e+06
41,3,16,2.9381e+06
41,6,16,4.71513e+06
41,12,16,2.73501e+06
41,1,16,5.46203e+06
41,11,16,3.92561e+06
41,8,16,2.36845e+06
41,7,16,2.65026e+06
41,10,16,3.85934e+06
41,4,16,1.73947e+06
41,9,16,2.9823e+06
41,2,16,2.27347e+06
41,5,16,2.86909e+06
41,3,17,3.40209e+06
41,6,17,2.61804e+06
41,12,17,2.59362e+06
41,11,17,3.88838e+06
41,1,17,2.11367e+06
41,8,17,2.85103e+06
41,10,17,2.50346e+06
41,7,17,2.17956e+06
41,4,17,3.60707e+06
41,9,17,3.27667e+06
41,2,17,3.45936e+06
41,5,17,2.55038e+06
41,3,18,2.86562e+06
41,6,18,2.17703e+06
41,12,18,3.71404e+06
41,11,18,3.09145e+06
41,1,18,1.53899e+06
41,8,18,3.03038e+06
41,10,18,1.97038e+06
41,7,18,3.34338e+06
41,4,18,3.46827e+06
41,2,18,3.49474e+06
41,9,18,1.739e+06
41,5,18,1.43106e+06
41,3,19,3.7379e+06
41,6,19,4.3773e+06
41,12,19,2.75026e+06
41,11,19,2.59378e+06
41,1,19,3.57345e+06
41,8,19,3.57423e+06
41,10,19,4.11012e+06
41,7,19,1.90868e+06
41,4,19,2.51192e+06
41,2,19,2.57503e+06
41,9,19,1.71267e+06
41,5,19,1.95609e+06
41,3,20,3.16921e+06
41,11,20,4.02167e+06
41,6,20,4.41478e+06
41,12,20,2.23337e+06
41,1,20,3.70022e+06
41,8,20,3.73079e+06
41,7,20,3.9591e+06
41,4,20,2.41649e+06
41,10,20,1.66594e+06
41,2,20,3.26507e+06
41,9,20,2.05379e+06
41,5,20,2.13183e+06
41,3,21,3.7184e+06
41,12,21,3.36998e+06
41,11,21,1.90559e+06
41,6,21,1.69175e+06
41,1,21,1.88359e+06
41,8,21,2.64382e+06
41,7,21,2.79517e+06
41,4,21,3.22965e+06
41,10,21,3.41304e+06
41,2,21,2.83259e+06
41,9,21,2.49379e+06
41,5,21,2.22625e+06
41,3,22,3.25752e+06
41,12,22,3.37884e+06
41,11,22,3.25811e+06
41,6,22,3.83006e+06
41,8,22,3.87596e+06
41,7,22,3.38564e+06
41,1,22,2.29838e+06
41,10,22,2.54394e+06
41,4,22,3.08257e+06
41,2,22,4.40043e+06
41,9,22,2.25049e+06
41,5,22,3.28327e+06
41,3,23,2.99759e+06
41,12,23,2.12883e+06
41,11,23,2.24573e+06
41,6,23,1.90168e+06
41,7,23,2.79984e+06
41,8,23,2.29823e+06
41,1,23,3.98783e+06
41,10,23,3.76313e+06
41,4,23,4.42371e+06
41,2,23,2.97888e+06
41,9,23,2.63771e+06
41,5,23,2.34686e+06
41,3,24,2.25505e+06
41,12,24,3.27847e+06
41,6,24,2.3913e+06
41,11,24,2.04665e+06
41,8,24,3.56712e+06
41,1,24,4.64835e+06
41,7,24,2.55065e+06
41,10,24,3.35963e+06
41,4,24,1.69159e+06
41,2,24,2.78806e+06
41,9,24,1.74697e+06
41,5,24,1.95836e+06
41,12,25,3.58957e+06
41,3,25,4.6897e+06
41,6,25,3.7517e+06
41,11,25,3.36385e+06
41,8,25,3.21153e+06
41,1,25,2.83743e+06
41,7,25,3.89772e+06
41,10,25,1.67091e+06
41,4,25,3.37296e+06
41,2,25,2.23572e+06
41,9,25,3.10485e+06
41,5,25,1.50252e+06
41,12,26,1.59618e+06
41,3,26,3.53236e+06
41,6,26,4.18435e+06
41,11,26,3.40054e+06
41,1,26,3.07431e+06
41,8,26,2.34313e+06
41,7,26,2.56817e+06
41,10,26,3.75499e+06
41,4,26,1.84911e+06
41,2,26,2.87187e+06
41,9,26,1.85965e+06
41,5,26,3.49696e+06
41,12,27,2.28427e+06
41,3,27,3.93587e+06
41,6,27,4.2139e+06
41,11,27,3.6985e+06
41,1,27,2.79337e+06
41,7,27,4.08082e+06
41,8,27,3.5949e+06
41,10,27,3.11796e+06
41,4,27,1.59642e+06
41,2,27,2.1588e+06
41,9,27,1.95854e+06
41,5,27,4.43123e+06
41,6,28,3.36718e+06
41,11,28,4.38321e+06
41,12,28,2.25998e+06
41,3,28,2.06273e+06
41,8,28,2.59261e+06
41,7,28,2.23405e+06
41,1,28,1.70863e+06
41,10,28,1.55406e+06
41,4,28,2.10382e+06
41,2,28,3.2237e+06
41,9,28,1.64188e+06
41,5,28,3.57583e+06
41,11,29,3.15173e+06
41,6,29,2.34724e+06
41,12,29,3.30098e+06
41,7,29,3.75537e+06
41,3,29,1.03804e+06
41,8,29,3.09847e+06
41,1,29,2.94146e+06
41,10,29,2.57103e+06
41,4,29,2.78512e+06
41,2,29,1.96368e+06
41,9,29,2.97382e+06
41,5,29,1.98399e+06
41,12,30,2.82872e+06
41,6,30,2.62108e+06
41,3,30,4.18438e+06
41,7,30,3.5148e+06
41,11,30,1.61025e+06
41,8,30,3.27066e+06
41,1,30,2.78867e+06
41,4,30,3.29772e+06
41,10,30,2.80772e+06
41,2,30,3.33828e+06
41,9,30,3.25105e+06
41,5,30,2.32304e+06
41,12,31,2.89065e+06
41,6,31,1.62334e+06
41,3,31,2.04854e+06
41,11,31,3.66794e+06
41,7,31,3.08577e+06
41,8,31,2.84245e+06
41,4,31,1.20597e+06
41,1,31,1.93951e+06
41,10,31,1.58212e+06
41,2,31,2.35229e+06
41,9,31,2.59611e+06
41,5,31,2.7994e+06
41,12,32,3.37228e+06
41,3,32,4.14397e+06
41,6,32,2.53351e+06
41,11,32,2.18648e+06
41,7,32,1.98487e+06
41,8,32,1.97578e+06
41,4,32,2.76807e+06
41,1,32,2.8604e+06
41,10,32,2.78379e+06
41,2,32,2.89417e+06
41,9,32,1.64187e+06
41,5,32,3.32461e+06
41,12,33,2.46008e+06
41,3,33,2.90943e+06
41,6,33,1.92008e+06
41,8,33,4.10643e+06
41,11,33,2.49673e+06
41,7,33,1.97753e+06
41,4,33,3.4469e+06
41,1,33,4.87026e+06
41,10,33,2.34715e+06
41,2,33,2.91509e+06
41,9,33,1.79069e+06
41,5,33,1.91468e+06
41,12,34,2.04888e+06
41,3,34,3.92383e+06
41,6,34,2.27906e+06
41,8,34,3.07689e+06
41,11,34,4.10587e+06
41,7,34,2.20826e+06
41,4,34,3.58377e+06
41,1,34,3.6766e+06
41,10,34,2.78067e+06
41,2,34,1.84682e+06
41,9,34,3.20478e+06
41,5,34,2.14155e+06
41,12,35,2.56433e+06
41,3,35,5.17358e+06
41,8,35,4.0926e+06
41,11,35,3.11814e+06
41,7,35,3.01989e+06
41,6,35,2.62005e+06
41,4,35,2.89657e+06
41,1,35,2.25967e+06
41,10,35,2.44704e+06
41,2,35,2.14442e+06
41,9,35,3.303e+06
41,5,35,1.86934e+06
41,3,36,3.34491e+06
41,12,36,2.64116e+06
41,8,36,3.43963e+06
41,11,36,4.13728e+06
41,7,36,2.50008e+06
41,6,36,4.20276e+06
41,1,36,4.55198e+06
41,4,36,1.96236e+06
41,10,36,2.09814e+06
41,9,36,2.04042e+06
41,2,36,1.1147e+06
41,5,36,1.8933e+06
41,3,37,4.62376e+06
41,12,37,4.56977e+06
41,11,37,3.10039e+06
41,8,37,3.01523e+06
41,7,37,3.18583e+06
41,6,37,2.57432e+06
41,1,37,2.16573e+06
41,4,37,1.70082e+06
41,10,37,1.70484e+06
41,9,37,2.56745e+06
41,2,37,3.52364e+06
41,5,37,3.7237e+06
41,3,38,2.61643e+06
41,12,38,3.08713e+06
41,11,38,3.65008e+06
41,7,38,3.6719e+06
41,8,38,2.7914e+06
41,6,38,1.88823e+06
41,1,38,3.6996e+06
41,4,38,2.18458e+06
41,10,38,2.29871e+06
41,2,38,3.81819e+06
41,9,38,3.51663e+06
41,5,38,3.64104e+06
41,3,39,3.49664e+06
41,12,39,1.90014e+06
41,8,39,4.04309e+06
41,11,39,4.66875e+06
41,6,39,1.89022e+06
41,7,39,1.43478e+06
41,1,39,2.5359e+06
41,4,39,2.59379e+06
41,10,39,1.80865e+06
41,9,39,3.44021e+06
41,2,39,2.25942e+06
41,5,39,624364
41,3,40,1.82372e+06
41,12,40,1.49757e+06
41,8,40,3.07108e+06
41,11,40,3.61231e+06
41,1,40,3.74774e+06
41,6,40,3.09459e+06
41,4,40,4.31581e+06
41,7,40,2.0774e+06
41,10,40,1.46894e+06
41,9,40,4.01243e+06
41,2,40,3.38365e+06
41,5,40,3.76483e+06
41,3,41,3.26088e+06
41,12,41,3.94467e+06
41,11,41,3.19919e+06
41,8,41,3.06197e+06
41,6,41,3.71012e+06
41,1,41,2.32967e+06
41,4,41,1.84342e+06
41,7,41,3.63224e+06
41,10,41,3.19449e+06
41,9,41,2.97328e+06
41,2,41,2.49583e+06
41,5,41,2.14181e+06
41,3,42,2.21344e+06
41,12,42,4.04572e+06
41,8,42,3.72535e+06
41,6,42,1.90739e+06
41,11,42,2.45834e+06
41,1,42,2.52347e+06
41,4,42,2.05914e+06
41,7,42,3.62009e+06
41,10,42,3.4611e+06
41,9,42,1.93224e+06
41,2,42,2.24927e+06
41,5,42,2.51575e+06
41,3,43,3.69932e+06
41,8,43,1.95097e+06
41,12,43,1.70345e+06
41,1,43,5.13262e+06
41,11,43,3.22116e+06
41,6,43,2.35378e+06
41,7,43,2.30239e+06
41,4,43,2.12045e+06
41,10,43,1.52514e+06
41,9,43,2.44348e+06
41,2,43,3.333e+06
41,5,43,2.24086e+06
41,3,44,3.67019e+06
41,8,44,2.39564e+06
41,1,44,2.92844e+06
41,11,44,4.39988e+06
41,12,44,2.34227e+06
41,6,44,2.49059e+06
41,7,44,2.32959e+06
41,4,44,2.50706e+06
41,10,44,2.38019e+06
41,9,44,2.77635e+06
41,2,44,2.5558e+06
41,5,44,916560
41,3,45,4.06854e+06
41,8,45,2.95852e+06
41,12,45,3.68504e+06
41,1,45,3.09618e+06
41,11,45,4.14896e+06
41,6,45,3.88293e+06
41,4,45,2.07314e+06
41,7,45,1.37979e+06
41,10,45,1.59079e+06
41,9,45,1.84826e+06
41,2,45,4.06146e+06
41,5,45,2.83837e+06
41,3,46,4.14424e+06
41,11,46,3.90087e+06
41,12,46,1.99617e+06
41,1,46,3.6283e+06
41,8,46,1.40059e+06
41,6,46,3.09914e+06
41,4,46,2.5048e+06
41,7,46,2.86766e+06
41,10,46,3.63403e+06
41,9,46,2.08014e+06
41,2,46,3.29702e+06
41,5,46,3.59553e+06
41,3,47,3.97193e+06
41,1,47,3.60987e+06
41,12,47,3.18086e+06
41,8,47,4.03401e+06
41,11,47,1.90809e+06
41,6,47,3.68657e+06
41,7,47,2.38896e+06
41,4,47,2.76729e+06
41,10,47,2.85914e+06
41,9,47,1.96812e+06
41,2,47,2.28424e+06
41,5,47,2.31705e+06
41,3,48,2.91709e+06
41,1,48,2.19584e+06
41,11,48,3.29383e+06
41,8,48,3.46384e+06
41,6,48,2.08658e+06
41,12,48,1.74573e+06
41,7,48,2.15362e+06
41,4,48,2.06546e+06
41,10,48,1.53518e+06
41,9,48,3.4931e+06
41,2,48,1.48667e+06
41,5,48,1.41123e+06
41,3,49,3.04747e+06
41,1,49,3.9285e+06
41,8,49,4.03279e+06
41,6,49,4.04135e+06
41,12,49,2.06228e+06
41,11,49,801341
41,4,49,3.92377e+06
41,7,49,3.84326e+06
41,10,49,2.69756e+06
41,9,49,2.75188e+06
41,2,49,1.82309e+06
41,5,49,3.26571e+06
41,3,50,3.93689e+06
41,1,50,1.90799e+06
41,8,50,2.93105e+06
41,6,50,2.61801e+06
41,12,50,2.3624e+06
41,11,50,1.85322e+06
41,4,50,1.52267e+06
41,7,50,3.57849e+06
41,10,50,5.42946e+06
41,9,50,3.06927e+06
41,5,50,3.32778e+06
41,2,50,2.36384e+06
41,13,1,3.85891e+06
41,15,1,3.03348e+06
41,14,1,2.09275e+06
41,16,1,3.7377e+06
41,17,1,2.90164e+06
41,20,1,2.68433e+06
41,19,1,3.00051e+06
41,18,1,1.88595e+06
41,13,2,4.22111e+06
41,15,2,4.20576e+06
41,14,2,2.76076e+06
41,20,2,3.25294e+06
41,16,2,3.04256e+06
41,13,3,1.8138e+06
41,15,3,1.89608e+06
41,17,2,3.57374e+06
41,14,3,2.88674e+06
41,19,2,1.53607e+06
41,18,2,1.91118e+06
41,20,3,3.35873e+06
41,13,4,3.51499e+06
41,15,4,3.576e+06
41,14,4,3.07804e+06
41,16,3,4.9784e+06
41,17,3,4.88782e+06
41,20,4,4.43101e+06
41,19,3,3.34013e+06
41,18,3,2.64927e+06
41,13,5,3.66621e+06
41,15,5,3.83803e+06
41,14,5,2.99744e+06
41,20,5,1.84663e+06
41,17,4,4.12125e+06
41,16,4,2.43482e+06
41,13,6,4.34882e+06
41,15,6,3.81556e+06
41,14,6,2.15315e+06
41,18,4,2.20441e+06
41,19,4,1.40008e+06
41,20,6,3.41246e+06
41,15,7,2.51628e+06
41,13,7,3.96045e+06
41,14,7,2.80625e+06
41,17,5,4.00794e+06
41,16,5,2.19243e+06
41,20,7,3.063e+06
41,18,5,3.14568e+06
41,19,5,3.99897e+06
41,13,8,-nan
41,15,8,4.7792e+06
41,14,8,1.38234e+06
41,16,6,1.98406e+06
41,20,8,3.37109e+06
41,17,6,4.60803e+06
41,13,9,3.319e+06
41,15,9,4.0082e+06
41,18,6,2.06577e+06
41,19,6,2.86828e+06
41,16,7,2.98082e+06
41,20,9,2.81569e+06
41,14,9,3.75961e+06
41,13,10,1.34833e+06
41,15,10,4.08308e+06
41,17,7,4.60807e+06
41,20,10,2.91475e+06
41,16,8,2.11369e+06
41,19,7,1.80681e+06
41,18,7,1.185e+06
41,13,11,3.37769e+06
41,15,11,1.76934e+06
41,14,10,2.94065e+06
41,20,11,4.05967e+06
41,17,8,3.818e+06
41,16,9,2.5093e+06
41,13,12,2.59064e+06
41,15,12,4.61305e+06
41,18,8,4.23081e+06
41,19,8,2.04384e+06
41,20,12,4.02605e+06
41,16,10,3.31279e+06
41,14,11,3.58076e+06
41,13,13,3.72492e+06
41,15,13,4.56609e+06
41,17,9,5.06403e+06
41,18,9,4.7187e+06
41,19,9,2.20565e+06
41,20,13,3.01178e+06
41,16,11,2.44611e+06
41,13,14,2.13874e+06
41,15,14,3.56184e+06
41,14,12,3.11936e+06
41,17,10,2.92909e+06
41,20,14,3.51849e+06
41,16,12,2.83716e+06
41,13,15,4.03361e+06
41,15,15,4.47408e+06
41,19,10,3.35515e+06
41,18,10,2.28234e+06
41,14,13,3.57507e+06
41,16,13,3.4704e+06
41,20,15,3.85711e+06
41,15,16,3.24207e+06
41,13,16,1.93239e+06
41,17,11,1.8086e+06
41,18,11,3.92461e+06
41,19,11,3.39629e+06
41,20,16,3.18248e+06
41,16,14,948372
41,14,14,3.16185e+06
41,17,12,3.40489e+06
41,15,17,1.35834e+06
41,13,17,3.66008e+06
41,19,12,2.37474e+06
41,18,12,1.07115e+06
41,14,15,1.76229e+06
41,17,13,2.76568e+06
41,20,17,3.01763e+06
41,16,15,2.74994e+06
41,18,13,2.07602e+06
41,15,18,3.92626e+06
41,19,13,949928
41,13,18,1.97615e+06
41,14,16,2.85456e+06
41,17,14,3.23168e+06
41,18,14,3.64912e+06
41,19,14,3.69581e+06
41,16,16,3.85032e+06
41,20,18,3.19697e+06
41,14,17,1.81664e+06
41,17,15,2.78193e+06
41,15,19,3.6725e+06
41,13,19,2.01021e+06
41,18,15,2.59316e+06
41,19,15,2.3514e+06
41,14,18,3.94545e+06
41,17,16,2.49248e+06
41,16,17,2.58026e+06
41,20,19,1.55534e+06
41,15,20,2.20156e+06
41,18,16,1.81745e+06
41,13,20,2.14779e+06
41,19,16,3.09599e+06
41,14,19,1.58272e+06
41,17,17,4.08273e+06
41,18,17,3.24674e+06
41,19,17,2.41351e+06
41,16,18,3.00826e+06
41,20,20,4.2701e+06
41,15,21,2.03566e+06
41,14,20,1.70363e+06
41,13,21,3.46861e+06
41,17,18,4.44997e+06
41,18,18,3.16449e+06
41,19,18,1.71741e+06
41,20,21,3.21502e+06
41,15,22,3.45313e+06
41,16,19,4.49165e+06
41,14,21,1.9591e+06
41,17,19,3.90446e+06
41,13,22,3.11449e+06
41,18,19,3.28991e+06
41,19,19,2.71013e+06
41,20,22,3.56474e+06
41,15,23,2.48881e+06
41,16,20,2.05438e+06
41,18,20,3.87057e+06
41,19,20,1.9071e+06
41,14,22,3.06043e+06
41,17,20,1.4813e+06
41,20,23,3.71046e+06
41,13,23,3.48652e+06
41,15,24,3.3149e+06
41,18,21,1.89496e+06
41,19,21,2.32441e+06
41,20,24,3.61241e+06
41,16,21,2.36827e+06
41,15,25,3.85484e+06
41,17,21,3.63579e+06
41,14,23,1.58396e+06
41,13,24,3.73468e+06
41,18,22,2.27321e+06
41,19,22,2.55954e+06
41,20,25,2.86309e+06
41,15,26,1.90196e+06
41,13,25,4.91085e+06
41,16,22,3.09765e+06
41,18,23,3.4949e+06
41,19,23,3.654e+06
41,17,22,3.2965e+06
41,14,24,2.14374e+06
41,20,26,2.14261e+06
41,16,23,1.90929e+06
41,14,25,4.79485e+06
41,13,26,3.26293e+06
41,19,24,3.59028e+06
41,18,24,3.37828e+06
41,20,27,4.00208e+06
41,15,27,1.77359e+06
41,17,23,4.26887e+06
41,16,24,3.51554e+06
41,14,26,2.66041e+06
41,19,25,4.17956e+06
41,20,28,2.62032e+06
41,18,25,2.72171e+06
41,13,27,3.62299e+06
41,15,28,2.88992e+06
41,16,25,2.67817e+06
41,17,24,3.89999e+06
41,14,27,3.99878e+06
41,20,29,4.46813e+06
41,18,26,3.6586e+06
41,19,26,3.80315e+06
41,16,26,2.06523e+06
41,13,28,3.56452e+06
41,14,28,2.86948e+06
41,15,29,3.23129e+06
41,20,30,4.07977e+06
41,17,25,4.28006e+06
41,18,27,3.59786e+06
41,16,27,3.01685e+06
41,14,29,2.42635e+06
41,19,27,3.06687e+06
41,20,31,1.92634e+06
41,13,29,3.25199e+06
41,18,28,2.76162e+06
41,15,30,4.0737e+06
41,17,26,2.53686e+06
41,16,28,1.38012e+06
41,14,30,3.38094e+06
41,20,32,3.93896e+06
41,18,29,2.2176e+06
41,19,28,1.15882e+06
41,16,29,3.35021e+06
41,13,30,1.30052e+06
41,14,31,1.40922e+06
41,15,31,3.7812e+06
41,17,27,2.59662e+06
41,20,33,1.3742e+06
41,18,30,1.35061e+06
41,16,30,2.44773e+06
41,14,32,3.13943e+06
41,19,29,4.12678e+06
41,20,34,3.38998e+06
41,13,31,2.5099e+06
41,18,31,4.12746e+06
41,15,32,3.94568e+06
41,17,28,4.91413e+06
41,16,31,2.70049e+06
41,14,33,3.78264e+06
41,20,35,2.4194e+06
41,18,32,1.0047e+06
41,19,30,1.7005e+06
41,13,32,4.51917e+06
41,16,32,3.51441e+06
41,15,33,2.43922e+06
41,14,34,2.88145e+06
41,17,29,2.08691e+06
41,20,36,3.05332e+06
41,18,33,1.91581e+06
41,16,33,3.03503e+06
41,14,35,3.58101e+06
41,19,31,2.58378e+06
41,13,33,3.69009e+06
41,20,37,2.85221e+06
41,15,34,2.78044e+06
41,18,34,4.36218e+06
41,17,30,1.32159e+06
41,16,34,1.03483e+06
41,14,36,2.56521e+06
41,20,38,2.84255e+06
41,19,32,3.05108e+06
41,18,35,1.26974e+06
41,13,34,3.47029e+06
41,15,35,4.68824e+06
41,16,35,2.10428e+06
41,14,37,2.16408e+06
41,17,31,2.55448e+06
41,20,39,3.15785e+06
41,18,36,1.79656e+06
41,19,33,3.80248e+06
41,16,36,3.92602e+06
41,14,38,2.57927e+06
41,13,35,2.9679e+06
41,20,40,4.1855e+06
41,15,36,4.30239e+06
41,17,32,2.87359e+06
41,18,37,3.07135e+06
41,16,37,2.75404e+06
41,14,39,2.8384e+06
41,20,41,2.95304e+06
41,19,34,3.09959e+06
41,18,38,1.8999e+06
41,13,36,3.03572e+06
41,15,37,3.65016e+06
41,16,38,2.60502e+06
41,14,40,3.52739e+06
41,17,33,1.68591e+06
41,20,42,2.58847e+06
41,18,39,1.75186e+06
41,19,35,1.30842e+06
41,16,39,2.92069e+06
41,14,41,3.18392e+06
41,13,37,4.04835e+06
41,20,43,3.87606e+06
41,15,38,3.52376e+06
41,18,40,1.55467e+06
41,17,34,1.59815e+06
41,16,40,2.06315e+06
41,14,42,1.93446e+06
41,20,44,2.84911e+06
41,19,36,4.16441e+06
41,13,38,2.42733e+06
41,18,41,2.37586e+06
41,15,39,2.9611e+06
41,17,35,3.8796e+06
41,16,41,2.99628e+06
41,14,43,4.30763e+06
41,20,45,3.19209e+06
41,18,42,919071
41,19,37,3.03167e+06
41,13,39,2.95466e+06
41,16,42,4.10453e+06
41,14,44,2.19185e+06
41,20,46,4.26571e+06
41,15,40,2.21456e+06
41,17,36,2.33592e+06
41,18,43,2.44729e+06
41,19,38,2.86916e+06
41,14,45,3.23396e+06
41,20,47,3.55182e+06
41,16,43,2.46038e+06
41,13,40,5.10952e+06
41,15,41,4.19321e+06
41,18,44,3.03248e+06
41,17,37,2.95246e+06
41,19,39,2.624e+06
41,14,46,3.03256e+06
41,20,48,3.22967e+06
41,16,44,1.53389e+06
41,18,45,2.03842e+06
41,13,41,3.35404e+06
41,15,42,3.16372e+06
41,19,40,1.45467e+06
41,14,47,4.62555e+06
41,20,49,3.82378e+06
41,17,38,5.51735e+06
41,18,46,2.72394e+06
41,14,48,2.56835e+06
41,19,41,1.98301e+06
41,16,45,2.91748e+06
41,20,50,2.79956e+06
41,13,42,1.46383e+06
41,15,43,2.759e+06
41,17,39,2.7735e+06
41,18,47,1.03166e+06
41,14,49,3.41368e+06
41,19,42,2.52686e+06
41,13,43,2.03747e+06
41,17,40,2.49559e+06
41,16,46,2.4266e+06
41,18,48,2.51972e+06
41,15,44,3.88955e+06
41,14,50,3.60409e+06
41,19,43,3.20148e+06
41,13,44,4.2371e+06
41,17,41,3.73671e+06
41,16,47,2.23632e+06
41,18,49,2.36242e+06
41,15,45,3.4565e+06
41,19,44,3.47847e+06
41,13,45,2.89537e+06
41,17,42,2.92052e+06
41,16,48,3.61434e+06
41,18,50,3.91995e+06
41,15,46,3.6879e+06
41,19,45,3.67903e+06
41,13,46,4.10809e+06
41,17,43,2.19322e+06
41,16,49,1.88851e+06
41,15,47,3.41668e+06
41,19,46,1.09966e+06
41,13,47,2.16554e+06
41,17,44,3.90814e+06
41,16,50,4.29735e+06
41,15,48,4.18932e+06
41,13,48,2.66164e+06
41,19,47,2.7932e+06
41,17,45,2.14805e+06
41,15,49,1.56863e+06
41,13,49,3.86557e+06
41,19,48,2.49056e+06
41,17,46,3.85283e+06
41,15,50,1.70841e+06
41,13,50,3.30822e+06
41,19,49,1.19498e+06
41,17,47,3.63621e+06
41,19,50,948982
41,17,48,2.79925e+06
41,17,49,4.7491e+06
41,17,50,2.29156e+06
42,12,1,2.45496e+06
42,8,1,3.59682e+06
42,1,1,3.50966e+06
42,3,1,3.14594e+06
42,4,1,4.35534e+06
42,6,1,2.81866e+06
42,10,1,2.35233e+06
42,9,1,2.64525e+06
42,5,1,2.48659e+06
42,7,1,3.39462e+06
42,2,1,2.22707e+06
42,11,1,636944
42,12,2,4.58042e+06
42,3,2,3.36303e+06
42,4,2,3.53978e+06
42,10,2,2.94037e+06
42,9,2,5.24994e+06
42,1,2,3.68489e+06
42,6,2,2.16305e+06
42,5,2,2.54309e+06
42,2,2,3.28523e+06
42,8,2,1.61256e+06
42,7,2,2.56666e+06
42,11,2,3.34698e+06
42,4,3,3.74762e+06
42,12,3,2.0609e+06
42,3,3,1.917e+06
42,10,3,4.21816e+06
42,9,3,2.42851e+06
42,5,3,2.41836e+06
42,1,3,1.86002e+06
42,6,3,2.28128e+06
42,8,3,2.05e+06
42,11,3,3.68929e+06
42,2,3,1.66858e+06
42,7,3,2.50726e+06
42,12,4,2.50329e+06
42,3,4,2.60802e+06
42,4,4,2.0225e+06
42,10,4,3.64722e+06
42,5,4,3.56157e+06
42,6,4,3.82184e+06
42,1,4,5.03495e+06
42,9,4,1.97711e+06
42,11,4,5.14668e+06
42,8,4,4.11309e+06
42,2,4,2.9163e+06
42,7,4,4.23152e+06
42,12,5,3.04319e+06
42,3,5,2.28454e+06
42,10,5,3.58308e+06
42,5,5,2.05641e+06
42,6,5,3.36897e+06
42,4,5,1.87842e+06
42,1,5,2.76704e+06
42,9,5,1.91691e+06
42,11,5,3.00258e+06
42,2,5,2.18579e+06
42,8,5,2.59665e+06
42,7,5,2.88766e+06
42,12,6,5.04693e+06
42,3,6,2.78599e+06
42,10,6,4.20575e+06
42,5,6,2.48037e+06
42,4,6,6.21522e+06
42,6,6,1.63179e+06
42,9,6,3.6739e+06
42,1,6,2.94678e+06
42,8,6,2.73721e+06
42,11,6,2.91663e+06
42,2,6,2.02682e+06
42,7,6,3.80992e+06
42,12,7,4.7229e+06
42,3,7,2.84062e+06
42,5,7,2.95178e+06
42,10,7,2.19616e+06
42,4,7,2.44105e+06
42,6,7,3.53102e+06
42,1,7,2.80174e+06
42,8,7,4.01199e+06
42,11,7,3.11602e+06
42,9,7,1.25013e+06
42,2,7,1.72072e+06
42,7,7,2.86981e+06
42,12,8,1.96601e+06
42,3,8,3.27138e+06
42,10,8,4.22464e+06
42,6,8,2.51145e+06
42,5,8,1.91799e+06
42,4,8,1.5661e+06
42,11,8,4.09064e+06
42,8,8,2.25183e+06
42,1,8,1.87969e+06
42,9,8,1.98557e+06
42,7,8,3.16957e+06
42,2,8,2.92962e+06
42,12,9,3.46181e+06
42,3,9,2.68172e+06
42,10,9,2.53737e+06
42,6,9,3.33782e+06
42,5,9,3.51246e+06
42,4,9,3.72586e+06
42,11,9,2.7185e+06
42,8,9,3.41403e+06
42,1,9,3.47356e+06
42,2,9,3.24596e+06
42,9,9,2.21824e+06
