mode,Noise Level,Noise Scenario, Fit Val, max SR, SR
-----------------------Controller --------------------
-----------------------Scenario 1--------------------
-----------------------Noise Scenario 2--------------------
3,0.4,3,641828060595.5115967,1,0.466667
3,0.4,3,545069942427.7216797,1,0.9
3,0.4,3,497967427986.8079834,1,0.833333
3,0.4,3,570564882463.5040283,0.966667,0.866667
3,0.4,3,428889152425.5142212,0.966667,0.8
3,0.6,3,798277715281.6274414,0.966667,0.633333
3,0.6,3,676497252610.0351562,0.966667,0.833333
3,0.6,3,965783940466.4986572,0.933333,0.866667
3,0.6,3,735775112054.7492676,1,0.833333
3,0.6,3,531222499767.5010376,0.966667,0.9
3,0.6,3,857683499390.2235107,1,0.2
3,0.6,3,424361696619.3757324,0.966667,0.966667
3,0.6,3,880552856497.7470703,0.933333,0.9
3,0.6,3,813599427962.6940918,0.933333,0.366667
3,0.6,3,631411465391.6151123,1,0.833333
3,0.6,3,947190579366.2521973,1,0.833333
3,0.6,3,825049797784.4538574,0.966667,0.933333
3,0.6,3,349278433997.0509033,1,0.833333
3,0.6,3,822731896092.5891113,0.966667,0.0333333
3,0.6,3,1171306650272.748535,0.9,0.833333
3,0.6,3,825256723604.0810547,0.966667,0.933333
3,0.6,3,647772989881.5856934,1,0.9
3,0.6,3,607695601798.0839844,0.966667,0.9
3,0.6,3,908588893017.0244141,0.966667,0.9
3,0.6,3,1282755258014.654785,0.966667,0.866667
3,0.6,3,928938290817.3701172,1,0.9
3,0.6,3,652407302372.7579346,0.966667,0.7
3,0.6,3,759468419159.5688477,0.966667,0.9
3,0.6,3,929353037900.145752,0.966667,0.866667
3,0.6,3,679005520754.4158936,1,0.9
3,0.8,3,956805873800.5446777,1,0.166667
3,0.8,3,4423774103417.425781,0.966667,0.9
3,0.8,3,1662974622459.197021,0.966667,0.866667
3,0.8,3,1602801950278.770996,0.966667,0.9
3,0.8,3,1020231273153.230591,1,0.233333
3,0.8,3,2004827491753.368408,0.966667,0.5
3,0.8,3,1478672311700.281006,0.933333,0.9
3,0.8,3,1094838051530.071777,0.966667,0.6
3,0.8,3,531984850483.802002,1,0.866667
3,0.8,3,1067599254581.154053,1,0.8
3,0.8,3,1742215000711.092529,0.966667,0.833333
3,0.8,3,1410821662080.948975,1,0.733333
3,0.8,3,1075638712371.719849,0.966667,0.4
3,0.8,3,1652939971675.173584,1,0.366667
3,0.8,3,803788866638.2894287,0.966667,0.866667
3,0.8,3,847498249496.954834,1,0.633333
3,0.8,3,1890573367418.526855,0.933333,0.633333
3,0.8,3,1463960796072.118408,1,0.9
3,0.8,3,2082717759184.120117,1,0.233333
3,0.8,3,1117255870594.076172,0.966667,0.6
3,0.8,3,977824292810.1176758,0.933333,0.9
3,0.8,3,1651993375672.018799,0.966667,0.1
3,0.8,3,1397249044767.239258,0.966667,0.833333
3,0.8,3,4246764899621.897461,0.9,0.0333333
3,0.8,3,908112083911.0655518,1,0.866667
3,1,3,4744894243775.712891,0.766667,0
3,1,3,3949783535899.623535,0.866667,0
3,1,3,4072786177740.958984,0.866667,0.733333
3,1,3,4784638143621.336914,0.433333,0
3,1,3,6311626838139.573242,0.433333,0
3,1,3,4973956260252.96582,0.633333,0
3,1,3,5298189073988.701172,0.666667,0.1
3,1,3,5217666385369.366211,0.933333,0.0333333
3,1,3,6795126468579.299805,0.633333,0.0333333
3,1,3,3156432037640.133789,0.933333,0.0333333
3,1,3,4354705157053.689453,0.933333,0.0333333
3,1,3,4310610730059.335938,0.933333,0.1
3,1,3,4363307733758.959961,0.466667,0.0333333
3,1,3,3682099823896.19043,0.866667,0
3,1,3,4766475274087.09668,0.9,0
3,1,3,4549473816827.496094,0.8,0.0333333
3,1,3,6150049578195.473633,0.7,0
3,1,3,5651043597410.874023,0.333333,0
3,1,3,5624986182780.716797,0.4,0.0333333
3,1,3,6597796547812.5625,0.8,0.0333333
3,1,3,2302730528975.74707,0.966667,0
3,1,3,3771621778498.954102,0.833333,0.7
3,1,3,4754689427770.070312,0.6,0.366667
3,1,3,3490972342608.086426,0.9,0.0333333
3,1,3,2417170966966.375977,0.9,0.0666667
-----------------------Noise Scenario 4--------------------
3,0,4,648312708802.1102295,0.966667,0.566667
3,0,4,567896569984.1624756,1,0.866667
3,0,4,731040697620.2318115,0.966667,0.933333
3,0,4,640863778798.7709961,1,0.766667
3,0,4,470518772828.2578735,1,0.833333
3,0,4,429307323049.3040161,1,0.866667
3,0,4,457456095137.7008057,0.966667,0.833333
3,0,4,527634479272.1850586,0.966667,0.833333
3,0,4,553646505047.7984619,0.966667,0.833333
3,0,4,583705692804.6374512,0.966667,0.866667
3,0,4,706939030762.3065186,1,0.933333
3,0,4,403742644736.239563,1,0.833333
3,0,4,673678254772.0058594,0.966667,0.733333
3,0,4,357766764096.3294067,0.966667,0.9
3,0,4,582168994647.2075195,1,0.933333
3,0,4,501733294935.5918579,1,0.933333
3,0,4,630118701376.0410156,0.966667,0.866667
3,0,4,866389479314.6708984,1,0.666667
3,0,4,496598346551.3964233,1,0.833333
3,0,4,669795200372.6237793,1,0.866667
3,0,4,834777658802.1015625,0.966667,0.933333
3,0,4,492805435575.314209,1,0.866667
3,0,4,500124374776.5528564,1,0.833333
3,0,4,636680570824.324707,1,0.833333
3,0,4,843217870681.8392334,1,0.933333
3,0.2,4,1890048700712.671143,0.9,0.733333
3,0.2,4,2306623675562.100586,0.833333,0.7
3,0.2,4,1483561519260.852783,0.833333,0.766667
3,0.2,4,2067850223398.996094,0.866667,0.766667
3,0.2,4,2004603306367.66333,0.866667,0.733333
3,0.2,4,2056025330213.395264,0.833333,0.733333
3,0.2,4,1726888578519.557373,0.866667,0.733333
3,0.2,4,1542452645087.410889,0.9,0.6
3,0.2,4,1894193940172.162109,0.9,0.7
3,0.2,4,2352528709655.916992,0.9,0.766667
3,0.2,4,2029635842550.525879,0.9,0.8
3,0.2,4,1937791621798.930908,0.866667,0.766667
3,0.2,4,2083641503660.593994,0.9,0.7
3,0.2,4,2518078809630.748047,0.866667,0.366667
3,0.2,4,2143328716280.71875,0.866667,0.733333
3,0.2,4,1866022586445.121826,0.866667,0.733333
3,0.2,4,1431811770282.537842,0.866667,0.733333
3,0.2,4,1385709266802.194092,0.866667,0.733333
3,0.2,4,1883508951239.16748,0.9,0.766667
3,0.2,4,2182630783018.855225,0.866667,0.733333
3,0.2,4,1545998095191.209473,0.9,0.6
3,0.2,4,2202102119760.84082,0.833333,0.666667
3,0.2,4,2602296894461.199707,0.8,0.766667
3,0.2,4,2036072570422.837891,0.866667,0.866667
3,0.2,4,2044786564768.915527,0.8,0.733333
3,0.4,4,9827033516784.316406,0.466667,0.266667
3,0.4,4,11012682344632.93945,0.466667,0.2
3,0.4,4,13021525471047.56641,0.466667,0.266667
3,0.4,4,12492781984442.69141,0.433333,0.3
3,0.4,4,9372958381540.306641,0.466667,0.166667
3,0.4,4,12091229253452.63281,0.466667,0.333333
3,0.4,4,10589795528053.1543,0.433333,0.233333
3,0.4,4,9990342871491.027344,0.433333,0.333333
3,0.4,4,9649240649765.902344,0.433333,0.366667
3,0.4,4,11940398704358.39258,0.5,0.333333
3,0.4,4,15488358694299.96289,0.433333,0.166667
3,0.4,4,14617995037787.70117,0.433333,0.0666667
3,0.4,4,17476944076051.33594,0.333333,0.3
3,0.4,4,10637574552434.69922,0.466667,0.166667
3,0.4,4,13232540295709.48828,0.433333,0.0666667
3,0.4,4,14999403867043.25391,0.5,0.133333
3,0.4,4,12009431514538.62305,0.366667,0.2
3,0.4,4,9966655487573.148438,0.433333,0.2
3,0.4,4,13428884680741.94531,0.466667,0.233333
3,0.4,4,11349815024143.90039,0.433333,0.2
3,0.4,4,12410393754218.57617,0.4,0.233333
3,0.4,4,11650654373317.25586,0.366667,0.333333
3,0.4,4,11661903167344.31641,0.466667,0.2
3,0.4,4,14482895184822.94141,0.4,0.233333
3,0.4,4,10669850778755.76367,0.466667,0.4
3,0.6,4,36536310624913.13281,0.1,0
3,0.6,4,52641262698006.96094,0.0666667,0
3,0.6,4,20954653575686.57031,0,0
3,0.6,4,18023173687271.42969,0.133333,0
3,0.6,4,38827223268611.41406,0.0666667,0
3,0.6,4,31441958228415.36328,0.0666667,0
3,0.6,4,28019669464941.4375,0.1,0
3,0.6,4,31213506059305.30469,0.0666667,0
3,0.6,4,21630960988249.83984,0.0666667,0
3,0.6,4,27803080597132.14844,0.0666667,0
3,0.6,4,24975271680697.33594,0.0666667,0
3,0.6,4,30819878790209,0.0666667,0
3,0.6,4,32188260333786.17578,0.0666667,0
3,0.6,4,44982348436465.99219,0,0
3,0.6,4,33521064116571.92578,0.0333333,0
3,0.6,4,32075819303216.58594,0.133333,0
3,0.6,4,32205758698966.78516,0.0666667,0
3,0.6,4,33753058258061.39062,0.0333333,0
3,0.6,4,37707851748929.57031,0.0333333,0
3,0.6,4,31166481683086.625,0.0333333,0
3,0.6,4,35156930856660.02734,0.0333333,0
3,0.6,4,53066326674712.61719,0.1,0
3,0.6,4,24332770850287.04297,0.233333,0
3,0.6,4,21561128774424.34766,0.0333333,0
3,0.6,4,20079836019626.65625,0.0333333,0
3,0.8,4,34446621194021.79688,0.0666667,0
3,0.8,4,20033708583978.79688,0.0666667,0
3,0.8,4,22238785338695.07031,0.0333333,0
3,0.8,4,34055603779108.625,0.0333333,0
3,0.8,4,23276848174151.75,0.0666667,0
3,0.8,4,16884836555008.27734,0.1,0
3,0.8,4,36789115170526.53125,0.1,0
3,0.8,4,39270446460903.25781,0.0333333,0
3,0.8,4,26698322906221.37109,0.0666667,0
3,0.8,4,18601910925793.39844,0.1,0
3,0.8,4,33861658254350.01953,0.133333,0
3,0.8,4,44690261390057.02344,0.0333333,0
