Generation, Iteration, Trial, Vl_1, Vr_1, Vl_2, Vr_2, Vl_3, Vr_3, Vl_4, Vr_4,Vl_5, Vr_5,Vl_6, Vr_6, Fitness Value
4,18,15,1.10502,1.59326,1.14236,-0.301687,-0.895867,0.229279,-0.326697,-0.00252979,-0.900859,-0.780725,-1.08522,0.347678,127781118829544.625
4,18,45,1.10502,1.59326,1.14236,-0.301687,-0.895867,0.229279,-0.326697,-0.00252979,-0.900859,-0.780725,-1.08522,0.347678,60304720185700.48438
4,18,30,1.10502,1.59326,1.14236,-0.301687,-0.895867,0.229279,-0.326697,-0.00252979,-0.900859,-0.780725,-1.08522,0.347678,30291064161789.57031
4,18,20,1.10502,1.59326,1.14236,-0.301687,-0.895867,0.229279,-0.326697,-0.00252979,-0.900859,-0.780725,-1.08522,0.347678,149440931794772.0938
4,18,25,1.10502,1.59326,1.14236,-0.301687,-0.895867,0.229279,-0.326697,-0.00252979,-0.900859,-0.780725,-1.08522,0.347678,220528130855012.6875
4,18,10,1.10502,1.59326,1.14236,-0.301687,-0.895867,0.229279,-0.326697,-0.00252979,-0.900859,-0.780725,-1.08522,0.347678,72518949438691.48438
4,18,5,1.10502,1.59326,1.14236,-0.301687,-0.895867,0.229279,-0.326697,-0.00252979,-0.900859,-0.780725,-1.08522,0.347678,50638323428685.79688
4,18,35,1.10502,1.59326,1.14236,-0.301687,-0.895867,0.229279,-0.326697,-0.00252979,-0.900859,-0.780725,-1.08522,0.347678,136542131926396.375
4,19,21,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,186929720375555.8125
4,19,26,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,541444448964794.5
4,19,46,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,519410295098396.125
4,19,6,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,621108068325744.625
4,19,1,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,294453673599435.3125
4,19,31,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,354426760056378.625
4,19,36,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,412643085161845.875
4,19,41,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,446021028486726.75
4,19,16,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,459500053331070.6875
4,19,11,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,647926013044039.75
4,19,22,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,348250383536506.625
4,19,47,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,435649184881006.5
4,19,7,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,485202487246809.25
4,19,42,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,476271927172310.4375
4,19,17,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,501176231586370.875
4,19,27,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,467987034859134.125
4,19,12,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,509632173761682.5
4,19,32,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,598070873922450.75
4,19,37,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,436504291041263.4375
4,19,2,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,408560815265936.875
4,19,23,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,559878644849185.3125
4,19,48,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,793323007459714.75
4,19,8,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,559110807302467.25
4,19,33,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,403119136448680.5625
4,19,43,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,568109615830048.375
4,19,28,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,632294251580273.875
4,19,13,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,550370837919846.8125
4,19,18,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,329316295324117.5
4,19,38,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,407139803826689.5
4,19,3,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,422664509046320.9375
4,19,24,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,403469061636262.625
4,19,44,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,272832820315333.5625
4,19,29,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,403237696101147.9375
4,19,9,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,471291558333252.9375
4,19,49,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,633446050740759.5
4,19,34,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,794137955720299.375
4,19,14,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,449739630736148.125
4,19,19,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,462924274885043.3125
4,19,39,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,394877819847982.25
4,19,4,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,301982422960492.625
4,19,30,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,374472605416589
4,19,45,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,359117803010654.8125
4,19,25,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,471390572435602.6875
4,19,10,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,502228966922435.125
4,19,35,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,617891995975467.125
4,19,50,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,446769744620613.3125
4,19,15,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,670039733433120.25
4,19,20,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,832536424166307.375
4,19,5,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,579183362775073.625
4,19,40,0.249761,0.61583,-0.0370129,-1.23922,-1.10604,0.818973,-1.28542,2.06964,0.755653,-0.0565932,-0.522274,-1.24345,231627138900217.0938
4,20,6,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,429097376640914.4375
4,20,11,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,866239445931462.5
4,20,1,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,371173290849385
4,20,36,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,565723246333129.875
4,20,41,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,483514494528119.4375
4,20,26,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,852810554362002.375
4,20,31,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,669855678225091.125
4,20,46,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,574397354275320.25
4,20,21,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,567658904882394.375
4,20,16,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,728495613956127.875
4,20,12,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,271576892985568.0312
4,20,7,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,354213071349674.4375
4,20,37,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,446185838623017.4375
4,20,2,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,598520727001542.75
4,20,42,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,268181894399369.2812
4,20,47,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,563691244193929.375
4,20,32,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,391514670690055.5
4,20,22,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,736505874853631.75
4,20,27,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,1114507268064287
4,20,17,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,522386538006521.25
4,20,8,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,1046895995925453.375
4,20,13,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,476735882059804.8125
4,20,43,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,557934524163912.5625
4,20,48,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,810598392772925.875
4,20,3,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,690410992529033.375
4,20,38,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,775986050604630.875
4,20,33,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,974082530088343.125
4,20,28,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,557901755900671.375
4,20,23,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,711616105364478.25
4,20,18,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,501818857304688.8125
4,20,9,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,341106880664006.5625
4,20,14,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,434248398707852.75
4,20,44,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,484939174599832.3125
4,20,39,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,504839278794149.875
4,20,49,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,574664553272063
4,20,4,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,606684317586636.125
4,20,34,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,461087758025788.5625
4,20,29,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,445631981086663.875
4,20,19,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,525444865900849.3125
4,20,24,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,389392214139676.375
4,20,10,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,516479461988622.0625
4,20,45,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,712402583321453.25
4,20,15,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,325335351499432.5625
4,20,40,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,316616350925327.1875
4,20,35,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,592256376831632.5
4,20,30,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,672058150393569.875
4,20,5,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,923567320309342.875
4,20,50,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,482705307718986.75
4,20,20,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,351572604884848.5
4,20,25,-0.149942,2.773,0.0200754,-0.832057,1.74523,-1.53547,-2.15678,0.902146,0.326346,-1.5657,-0.499914,-0.686548,502177785206398.5625
5,1,31,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,530985019136552.875
5,1,26,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,467026197801055.0625
5,1,21,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,550376494642127.5625
5,1,36,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,396002116164511
5,1,11,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,651696915075895.125
5,1,1,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,859667965695189.75
5,1,46,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,237861160487017.7188
5,1,6,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,653906881569178.25
5,1,16,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,691908700676986.5
5,1,41,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,689791820667475
5,1,27,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,685185538990791.25
5,1,32,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,454016947561400.0625
5,1,2,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,394507263377118.8125
5,1,12,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,539324644982972.1875
5,1,37,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,580526221398078.5
5,1,22,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,629234660290816.25
5,1,47,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,400075702897704.3125
5,1,7,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,555075596089879.25
5,1,17,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,579316046894750.875
5,1,42,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,607093419978087.125
5,1,33,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,513761164448798.3125
5,1,13,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,644622214089755.625
5,1,8,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,542666844008278.4375
5,1,28,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,631457518676131.375
5,1,3,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,519620318449944.8125
5,1,38,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,391967726962451.75
5,1,23,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,917562011846075
5,1,48,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,554308421238723.4375
5,1,18,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,721865411946817.625
5,1,43,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,650217824337638.25
5,1,34,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,331830506238141
5,1,29,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,220704491716676.8125
5,1,14,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,567885295340316.125
5,1,9,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,878644762455378.375
5,1,24,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,615349825958569.5
5,1,39,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,273183241207332.75
5,1,49,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,413977347413370.5625
5,1,4,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,320896444969325
5,1,44,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,549098092914580.4375
5,1,19,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,590404083097922.625
5,1,35,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,545386810613858.8125
5,1,40,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,735545328850929.5
5,1,30,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,558275880552864.75
5,1,10,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,576077648679576.375
5,1,15,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,514872428795807.8125
5,1,25,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,404144126291871.125
5,1,50,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,526218482185996.25
5,1,20,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,328021216194237.9375
5,1,5,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,506833044599398
5,1,45,2.20363,1.60476,1.03242,0.086339,-0.337929,-0.0698956,-0.536067,0.376418,0.742048,-0.0252384,-0.172573,-1.54195,483444108889024.5625
5,2,1,-0.189316,0.652997,0.902138,-0.741529,1.18681,-1.62715,-1.37857,0.861204,-0.0186055,-0.292554,0.360549,0.127386,343121597483276.125
5,2,31,-0.189316,0.652997,0.902138,-0.741529,1.18681,-1.62715,-1.37857,0.861204,-0.0186055,-0.292554,0.360549,0.127386,590729448598684
5,2,21,-0.189316,0.652997,0.902138,-0.741529,1.18681,-1.62715,-1.37857,0.861204,-0.0186055,-0.292554,0.360549,0.127386,793537586709028.625
5,2,11,-0.189316,0.652997,0.902138,-0.741529,1.18681,-1.62715,-1.37857,0.861204,-0.0186055,-0.292554,0.360549,0.127386,439825841398763.375
5,2,46,-0.189316,0.652997,0.902138,-0.741529,1.18681,-1.62715,-1.37857,0.861204,-0.0186055,-0.292554,0.360549,0.127386,311464718358390.9375
5,2,36,-0.189316,0.652997,0.902138,-0.741529,1.18681,-1.62715,-1.37857,0.861204,-0.0186055,-0.292554,0.360549,0.127386,666844751892488.125
5,2,16,-0.189316,0.652997,0.902138,-0.741529,1.18681,-1.62715,-1.37857,0.861204,-0.0186055,-0.292554,0.360549,0.127386,328207571189419.6875
5,2,41,-0.189316,0.652997,0.902138,-0.741529,1.18681,-1.62715,-1.37857,0.861204,-0.0186055,-0.292554,0.360549,0.127386,394524685476567.9375
5,2,6,-0.189316,0.652997,0.902138,-0.741529,1.18681,-1.62715,-1.37857,0.861204,-0.0186055,-0.292554,0.360549,0.127386,433140463640151.625
5,2,26,-0.189316,0.652997,0.902138,-0.741529,1.18681,-1.62715,-1.37857,0.861204,-0.0186055,-0.292554,0.360549,0.127386,592655555447135.25
5,2,17,-0.189316,0.652997,0.902138,-0.741529,1.18681,-1.62715,-1.37857,0.861204,-0.0186055,-0.292554,0.360549,0.127386,239145679922681.8125
