SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,SheepX,SheepY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,ShepherdX,ShepherdY,
26.2106,166.308,92.2135,24.9239,143.828,100.147,158.5,108.704,72.3559,42.0557,35.6981,70.2508,72.3782,112.109,45.0566,150.061,39.5578,125.507,236.182,56.6694,47.2811,32.7345,124.683,6.76326,23.3278,96.2824,186.843,13.8849,26.2176,67.1755,
26.1518,166.322,92.147,25.1064,143.783,100.184,158.451,108.74,72.3771,41.9998,35.7213,70.1823,72.3175,112.114,45.0457,149.869,39.5439,125.473,236.216,56.6203,47.0148,32.9442,124.358,6.82002,23.2886,96.6125,186.52,13.7935,26.1143,67.4951,
26.093,166.336,92.083,25.282,143.739,100.222,158.405,108.775,72.3978,41.945,35.7452,70.1093,72.2568,112.119,45.0339,149.673,39.5309,125.44,236.251,56.5712,46.7481,33.1598,124.02,6.88367,23.2538,96.9454,186.196,13.7077,26.0154,67.819,
26.2791,166.292,92.1004,25.2343,143.694,100.259,158.356,108.811,72.4198,41.8866,35.7715,70.0263,72.1949,112.125,45.0219,149.474,39.5181,125.406,236.286,56.5209,46.4825,33.3801,123.688,6.95143,23.223,97.2857,185.864,13.6265,26.0255,67.791,
26.4715,166.247,92.1176,25.1875,143.649,100.296,158.309,108.846,72.4414,41.829,35.7988,69.9363,72.1333,112.13,45.0339,149.673,39.5053,125.372,236.322,56.4711,46.2207,33.604,123.723,6.94609,23.2028,97.4566,185.895,13.6357,26.0421,67.7596,
26.658,166.203,92.1356,25.139,143.602,100.336,158.262,108.881,72.4631,41.7709,35.8245,69.8475,72.0722,112.136,45.0454,149.865,39.493,125.339,236.357,56.4213,45.9732,33.8223,123.756,6.94574,23.1683,97.6215,185.933,13.6533,25.8668,68.0426,
26.5996,166.217,92.1531,25.0917,143.557,100.373,158.212,108.918,72.4839,41.7149,35.8484,69.7618,72.0106,112.141,45.0489,149.925,39.4818,125.307,236.392,56.3715,45.7278,34.0456,123.416,6.92582,23.0861,97.9518,185.631,13.4873,25.6985,68.3297,
26.5386,166.231,92.1713,25.0431,143.51,100.412,158.165,108.953,72.5056,41.6561,35.8723,69.6721,71.9502,112.147,45.0376,149.734,39.4702,125.274,236.425,56.3242,45.4821,34.2756,123.078,6.91482,23.0122,98.2807,185.337,13.3344,25.5306,68.6265,
26.4801,166.245,92.1897,24.994,143.466,100.449,158.115,108.99,72.5273,41.597,35.897,69.5749,71.8918,112.152,45.0261,149.543,39.4593,125.242,236.459,56.2762,45.2389,34.5102,122.732,6.90885,22.9429,98.6151,185.034,13.182,25.364,68.9315,
26.4206,166.259,92.2077,24.9464,143.42,100.488,158.066,109.027,72.549,41.5374,35.9222,69.4709,71.8309,112.158,45.0144,149.344,39.4484,125.208,236.496,56.2248,44.9991,34.7497,122.395,6.90783,22.877,98.9574,184.732,13.0351,25.202,69.2384,
26.3619,166.273,92.1395,25.1259,143.376,100.525,158.017,109.063,72.5702,41.479,35.947,69.3623,71.6462,112.174,45.018,149.405,39.4383,125.177,236.531,56.1744,44.7554,35.0006,122.054,6.91275,22.8165,99.2966,184.427,12.8942,25.0461,69.5446,
26.5503,166.228,92.0705,25.3061,143.329,100.564,157.969,109.099,72.5915,41.4204,35.9713,69.2487,71.4535,112.192,45.0288,149.592,39.4288,125.147,236.567,56.124,44.5208,35.2485,121.72,6.92335,22.7611,99.6378,184.111,12.7546,24.9006,69.8414,
26.7426,166.182,92.0875,25.262,143.282,100.604,157.922,109.134,72.6128,41.3611,35.9935,69.1366,71.2533,112.21,45.0398,149.78,39.4195,125.116,236.601,56.076,44.2887,35.5005,121.38,6.94016,22.7118,99.9743,183.792,12.6193,24.7558,70.1498,
26.6829,166.196,92.1045,25.2179,143.235,100.643,157.874,109.17,72.6339,41.3022,36.0149,69.0201,71.0676,112.227,45.0283,149.586,39.4102,125.084,236.636,56.0271,44.0622,35.754,121.045,6.96265,22.6677,100.31,183.475,12.4903,24.6174,70.4583,
26.6255,166.21,92.1219,25.1731,143.189,100.681,157.825,109.206,72.6554,41.2419,36.034,68.9071,70.8779,112.243,45.017,149.397,39.4015,125.053,236.67,55.979,43.8396,36.0107,120.703,6.99145,22.6294,100.638,183.153,12.3655,24.4852,70.7682,
26.5675,166.224,92.1397,25.1277,143.142,100.72,157.777,109.242,72.6767,41.1819,36.0526,68.7873,70.8295,112.248,45.005,149.204,39.393,125.022,236.703,55.9322,43.6169,36.2743,120.37,7.02438,22.595,100.979,182.828,12.2446,24.3595,71.0767,
26.5094,166.238,92.1572,25.0832,143.095,100.76,157.73,109.276,72.6984,41.1205,36.07,68.6648,70.7792,112.252,45.0087,149.261,39.3849,124.991,236.738,55.8829,43.3955,36.5445,120.039,7.06125,22.5663,101.319,182.504,12.1284,24.2371,71.3907,
26.6912,166.195,92.1751,25.0379,143.048,100.799,157.682,109.312,72.7194,41.0611,36.0856,68.5416,70.729,112.256,45.0211,149.455,39.3775,124.963,236.773,55.8333,43.1821,36.8128,119.707,7.10329,22.5422,101.668,182.174,12.0147,24.1162,71.7172,
26.8797,166.15,92.1897,25.0014,143.002,100.837,157.633,109.349,72.741,40.9996,36.0993,68.4197,70.6776,112.261,45.0331,149.644,39.3703,124.933,236.808,55.7844,43.2057,36.786,119.362,7.15268,22.5263,101.831,181.854,11.9098,23.9989,72.0473,
26.8189,166.164,92.2042,24.9654,142.957,100.875,157.585,109.384,72.7624,40.9385,36.1112,68.2997,70.6282,112.265,45.0211,149.456,39.3632,124.903,236.843,55.7351,43.2311,36.7644,119.022,7.20539,22.4948,102.001,181.522,11.8075,23.8914,72.3637,
26.7628,166.177,92.2188,24.9297,142.911,100.913,157.537,109.42,72.7838,40.8773,36.1212,68.1826,70.5784,112.269,45.0091,149.271,39.3565,124.873,236.877,55.687,42.9573,36.9671,118.689,7.26128,22.4185,102.336,181.194,11.7108,23.7901,72.6771,
26.7031,166.192,92.1454,25.109,142.865,100.952,157.49,109.455,72.8059,40.8132,36.1298,68.0658,70.5286,112.274,44.9964,149.078,39.3504,124.845,236.913,55.6368,42.681,37.1804,118.352,7.32293,22.35,102.669,180.873,11.6207,23.6883,73.0096,
26.6451,166.205,92.0703,25.2932,142.819,100.99,157.442,109.491,72.8266,40.753,36.1367,67.9504,70.4796,112.278,44.984,148.891,39.3447,124.817,236.946,55.5896,42.409,37.3962,118.014,7.39051,22.2882,102.999,180.538,11.5315,23.5947,73.3335,
26.837,166.16,92.0845,25.2586,142.772,101.03,157.394,109.527,72.8471,40.6931,36.1421,67.8332,70.4289,112.282,44.9963,149.077,39.3392,124.789,236.981,55.5411,42.1479,37.6094,117.68,7.46268,22.2296,103.343,180.21,11.4496,23.5056,73.6619,
27.0259,166.115,92.0985,25.2249,142.724,101.069,157.346,109.563,72.8691,40.6285,36.1457,67.7187,70.3788,112.286,45.0086,149.269,39.334,124.761,237.016,55.4924,41.8839,37.832,117.347,7.53992,22.1785,103.671,179.879,11.3727,23.4242,73.9795,
26.9688,166.129,92.1123,25.192,142.679,101.108,157.297,109.6,72.8908,40.5639,36.1477,67.603,70.3299,112.29,45.0122,149.327,39.3293,124.735,237.051,55.442,41.6299,38.0525,117.025,7.61934,22.1323,104.004,179.552,11.3019,23.3476,74.298,
26.9113,166.142,92.1263,25.1592,142.632,101.146,157.248,109.636,72.912,40.5007,36.148,67.491,70.2811,112.294,45,149.136,39.3246,124.706,237.087,55.3925,41.3697,38.2846,116.695,7.70563,22.0911,104.345,179.217,11.2339,23.3569,74.2667,
26.8545,166.156,92.1403,25.1266,142.588,101.183,157.201,109.671,72.9322,40.4402,36.1469,67.3842,70.2317,112.298,44.9875,148.945,39.3202,124.679,237.122,55.3437,41.1232,38.5113,116.717,7.70117,22.0559,104.683,179.257,11.2444,23.3684,74.2418,
26.7958,166.17,92.1541,25.0946,142.541,101.223,157.154,109.706,72.9539,40.3747,36.1447,67.2767,70.1812,112.302,44.9751,148.752,39.3164,124.653,237.157,55.2931,40.8825,38.7406,116.755,7.69889,22.0263,105.024,179.296,11.2607,23.2068,74.5371,
26.9852,166.125,92.1686,25.0618,142.495,101.261,157.107,109.741,72.9743,40.3127,36.1412,67.1722,70.1344,112.306,44.9795,148.822,39.3126,124.626,237.192,55.2443,40.6379,38.9816,116.418,7.69549,22.0018,105.368,178.996,11.1113,23.0502,74.8418,
27.1765,166.08,92.1824,25.0306,142.449,101.3,157.06,109.777,72.9955,40.248,36.1369,67.0735,70.0855,112.31,44.9838,148.891,39.3092,124.6,237.227,55.1954,40.4014,39.2219,116.079,7.69918,21.9821,105.71,178.683,10.9658,22.8976,75.1507,
27.12,166.093,92.1956,25.0012,142.404,101.337,157.013,109.813,73.0161,40.1845,36.1316,66.9756,70.0369,112.314,44.988,148.961,39.306,124.574,237.261,55.1471,40.1659,39.4684,115.738,7.70715,21.9669,105.881,178.379,10.8287,22.7536,75.4524,
27.0614,166.107,92.209,24.9718,142.358,101.376,156.965,109.849,73.0371,40.1196,36.1256,66.882,69.9895,112.318,44.9922,149.034,39.3031,124.548,237.297,55.0969,39.9354,39.717,115.399,7.71858,21.9391,106.038,178.059,10.6897,22.6085,75.7667,
27.0028,166.12,92.2227,24.942,142.311,101.415,156.917,109.885,73.0579,40.0546,36.1188,66.7892,69.9414,112.321,44.996,149.104,39.3005,124.522,237.331,55.0483,39.7034,39.9748,115.064,7.73454,21.8682,106.369,177.74,10.5567,22.4693,76.0797,
26.946,166.134,92.1436,25.1125,142.266,101.453,156.869,109.921,73.0787,39.9897,36.1111,66.6967,69.8919,112.325,44.9996,149.172,39.2981,124.496,237.367,54.9981,39.4789,40.2321,114.727,7.75652,21.8039,106.705,177.429,10.4324,22.3324,76.4004,
26.8895,166.147,92.0651,25.2813,142.221,101.491,156.821,109.957,73.0993,39.9249,36.1031,66.6098,69.8441,112.329,45.0031,149.242,39.296,124.471,237.401,54.9501,39.2551,40.4965,114.384,7.78398,21.7433,107.048,177.111,10.3109,22.2038,76.7139,
26.8331,166.161,92.0774,25.2548,142.176,101.528,156.774,109.993,73.1195,39.861,36.0949,66.5255,69.7964,112.333,45.0064,149.312,39.294,124.445,237.437,54.9003,39.0381,40.7603,114.043,7.81671,21.6886,107.386,176.795,10.1971,22.0805,77.0287,
26.7737,166.175,92.0904,25.2274,142.13,101.566,156.726,110.028,73.1398,39.7966,36.0866,66.446,69.7474,112.336,45.0096,149.382,39.2923,124.418,237.473,54.85,38.8263,41.0258,113.714,7.85346,21.6378,107.731,176.479,10.0898,21.9629,77.3446,
26.7162,166.188,92.1032,25.2008,142.083,101.606,156.678,110.065,73.1603,39.731,36.0778,66.366,69.6994,112.34,45.0126,149.453,39.2907,124.391,237.508,54.8008,38.6209,41.2902,113.374,7.89625,21.5923,108.074,176.154,9.98512,21.8512,77.6626,
26.6593,166.201,92.1151,25.1762,142.035,101.646,156.629,110.102,73.1805,39.6662,36.0693,66.2921,69.6527,112.344,45.0155,149.524,39.2895,124.365,237.543,54.7511,38.4121,41.5667,113.039,7.94331,21.5536,108.409,175.826,9.88495,21.7416,77.9921,
26.6017,166.215,92.1272,25.1514,141.991,101.682,156.579,110.139,73.1997,39.6039,36.0603,66.2171,69.6034,112.347,45.0181,149.596,39.2889,124.348,237.579,54.7003,38.2107,41.8422,112.709,7.99395,21.5205,108.748,175.504,9.79113,21.6395,78.3151,
26.545,166.228,92.1393,25.127,141.946,101.721,156.531,110.176,73.22,39.5376,36.0515,66.147,69.5543,112.351,45.0205,149.666,39.2884,124.33,237.615,54.6494,38.013,42.1223,112.377,8.04963,21.4932,109.087,175.181,9.70323,21.5412,78.6455,
26.4856,166.242,92.1511,25.1037,141.901,101.758,156.483,110.212,73.239,39.4752,36.0426,66.0776,69.5059,112.355,45.0227,149.736,39.2882,124.313,237.649,54.6012,37.8209,42.4023,112.036,8.11235,21.4707,109.427,174.859,9.62091,21.4482,78.9765,
26.4261,166.256,92.1625,25.0812,141.855,101.796,156.435,110.248,73.2583,39.4114,36.034,66.0122,69.4557,112.359,45.0248,149.807,39.2882,124.297,237.684,54.5531,37.6289,42.6904,111.711,8.17728,21.4523,109.772,174.525,9.54051,21.3603,79.3088,
26.368,166.27,92.1737,25.0597,141.809,101.835,156.389,110.283,73.2758,39.3532,36.0256,65.949,69.4072,112.362,45.0267,149.879,39.2883,124.281,237.718,54.5048,37.645,42.6689,111.378,8.24853,21.4388,109.937,174.196,9.46646,21.2784,79.6368,
26.3094,166.284,92.184,25.0399,141.764,101.873,156.342,110.318,73.2934,39.2948,36.0172,65.8866,69.3587,112.366,45.0283,149.95,39.2887,124.263,237.753,54.4555,37.6731,42.6406,111.038,8.32573,21.4105,110.104,173.863,9.39644,21.1994,79.9699,
26.2523,166.297,92.1939,25.0214,141.717,101.912,156.295,110.353,73.3101,39.2394,36.0089,65.8254,69.3108,112.37,45.0298,150.021,39.2892,124.245,237.788,54.4067,37.4195,42.8639,110.72,8.4029,21.3406,110.439,173.529,9.33103,21.1265,80.2951,
26.1929,166.311,92.2038,25.0029,141.672,101.949,156.249,110.388,73.3269,39.1836,36.0009,65.7661,69.2618,112.373,45.0311,150.092,39.2899,124.228,237.824,54.3559,37.1626,43.1014,110.387,8.4892,21.2764,110.781,173.189,9.26863,21.0566,80.6289,
26.1331,166.325,92.213,24.9861,141.625,101.989,156.201,110.424,73.3441,39.1265,35.9931,65.7085,69.2154,112.377,45.0323,150.162,39.2908,124.21,237.858,54.3078,36.918,43.3343,110.063,8.57883,21.218,111.119,172.855,9.21285,20.9935,80.9591,
26.075,166.339,92.2216,24.9706,141.58,102.026,156.155,110.459,73.3613,39.0695,35.9859,65.6544,69.1687,112.38,45.0333,150.233,39.292,124.191,237.893,54.259,36.6789,43.5709,109.733,8.67551,21.1651,111.455,172.518,9.16263,21.0019,80.9246,
26.0161,166.352,92.1289,25.1364,141.534,102.065,156.107,110.494,73.3777,39.0151,35.9788,65.6015,69.1209,112.384,45.0342,150.303,39.2933,124.172,237.926,54.2118,36.4389,43.8167,109.403,8.77786,21.1161,111.801,172.543,9.16758,21.0135,80.8961,
25.9593,166.366,92.0344,25.3047,141.488,102.103,156.06,110.53,73.3941,38.9605,35.9721,65.5505,69.071,112.388,45.0348,150.374,39.2949,124.152,237.961,54.1621,36.1995,44.0691,109.078,8.88436,21.0742,112.129,172.579,9.18049,20.8647,81.2002,
25.9015,166.379,92.0412,25.2927,141.44,102.143,156.012,110.566,73.4107,38.9051,35.9659,65.5025,69.0234,112.391,45.0352,150.449,39.2968,124.13,237.997,54.1115,35.9632,44.3254,109.12,8.87279,21.0352,112.466,172.275,9.04902,20.7202,81.5153,
25.8447,166.393,92.0484,25.2802,141.393,102.183,155.966,110.601,73.4274,38.8495,35.9601,65.4571,68.9732,112.395,45.0354,150.519,39.2989,124.109,238.032,54.0619,35.7369,44.5786,109.155,8.86841,21.0007,112.798,171.954,8.9188,20.5825,81.828,
25.7864,166.406,92.0557,25.2676,141.347,102.221,155.917,110.637,73.4437,38.7956,35.9546,65.4123,68.9251,112.399,45.0354,150.59,39.3014,124.085,238.067,54.0125,35.5149,44.8355,108.825,8.88587,20.971,113.134,171.63,8.79297,20.452,82.1392,
25.7297,166.42,92.0625,25.2561,141.299,102.261,155.868,110.674,73.4607,38.7392,35.9498,65.3708,68.8751,112.403,45.0351,150.659,39.3041,124.062,238.101,53.9644,35.2908,45.1031,108.483,8.91173,20.9472,113.474,171.313,8.67512,20.3252,82.4546,
25.6704,166.434,92.0692,25.245,141.253,102.3,155.819,110.711,73.477,38.6851,35.9465,65.3412,68.8269,112.406,45.0346,150.733,39.3072,124.037,238.136,53.9156,35.0725,45.3713,108.152,8.94176,20.9282,113.822,170.993,8.56194,20.2033,82.7688,
25.6114,166.448,92.0748,25.2356,141.206,102.339,155.772,110.746,73.4932,38.6316,35.9436,65.3128,68.7785,112.41,45.034,150.802,39.3105,124.012,238.171,53.8661,34.8604,45.6394,107.816,8.97736,20.9139,113.992,170.674,8.45494,20.0823,83.0948,
25.5523,166.462,92.08,25.2272,141.16,102.378,155.724,110.782,73.5101,38.5754,35.9412,65.2879,68.7309,112.414,45.0331,150.876,39.3142,123.985,238.206,53.8173,34.6561,45.9042,107.478,9.01915,20.8864,114.152,170.346,8.35151,19.9714,83.4078,
25.4948,166.475,92.0846,25.2197,141.115,102.415,155.674,110.819,73.5261,38.5222,35.9395,65.2664,68.682,112.418,45.0321,150.95,39.3183,123.958,238.241,53.7679,34.4566,46.1699,107.138,9.06685,20.814,114.494,170.022,8.25374,19.8597,83.7399,
25.4353,166.489,92.0886,25.2135,141.07,102.453,155.626,110.856,73.5426,38.468,35.938,65.2456,68.6357,112.421,45.0308,151.023,39.3226,123.93,238.275,53.7196,34.2563,46.4437,106.803,9.11938,20.7494,114.831,169.704,8.16184,19.7566,84.0622,
25.377,166.503,92.0914,25.2091,141.024,102.492,155.579,110.891,73.5591,38.4131,35.9368,65.2271,68.5864,112.425,45.0294,151.092,39.3271,123.902,238.309,53.6714,34.0581,46.7226,106.458,9.17904,20.6885,115.176,169.375,8.07252,19.6596,84.3858,
25.3178,166.516,92.0933,25.2061,140.977,102.531,155.531,110.926,73.5753,38.3597,35.936,65.2112,68.5368,112.429,45.0278,151.161,39.3321,123.871,238.345,53.6213,33.8651,47.0028,106.124,9.24201,20.6341,115.514,169.041,7.9873,19.5682,84.7119,
25.259,166.53,92.0951,25.2035,140.932,102.569,155.484,110.962,73.5918,38.3054,35.9356,65.1985,68.4873,112.433,45.0259,151.234,39.3373,123.841,238.379,53.5724,33.6792,47.2803,105.795,9.30964,20.584,115.858,168.713,7.90949,19.4809,85.0424,
25.1986,166.544,92.0952,25.2033,140.885,102.608,155.434,110.999,73.6084,38.2508,35.9353,65.1878,68.4382,112.437,45.0237,151.305,39.3431,123.809,238.414,53.5233,33.4927,47.5679,105.455,9.38414,20.5404,116.195,168.39,7.83878,19.3977,85.374,
25.1389,166.558,92.0947,25.2041,140.84,102.647,155.387,111.034,73.6242,38.1989,35.9352,65.1789,68.3888,112.441,45.0214,151.376,39.3492,123.775,238.449,53.4749,33.3117,47.856,105.126,9.46183,20.5022,116.532,168.069,7.77369,19.3208,85.7013,
25.3201,166.516,92.0933,25.2061,140.793,102.686,155.341,111.069,73.6404,38.146,35.9353,65.1736,68.3401,112.445,45.0188,151.447,39.3557,123.741,238.484,53.4249,33.1328,48.1515,104.793,9.54615,20.4689,116.87,167.742,7.7126,19.2493,86.0299,
25.514,166.471,92.0907,25.2097,140.746,102.725,155.292,111.105,73.6568,38.0923,35.9353,65.1707,68.2919,112.449,45.0161,151.516,39.3627,123.704,238.519,53.3762,32.9588,48.4479,104.463,9.63449,20.4407,117.216,167.4,7.65445,19.181,86.3657,
25.4556,166.484,92.087,25.215,140.701,102.764,155.245,111.14,73.6729,38.0399,35.9354,65.1691,68.2448,112.452,45.0132,151.586,39.3698,123.668,238.554,53.327,32.7884,48.7469,104.142,9.72586,20.4175,117.557,167.056,7.60084,19.1172,86.7054,
25.3951,166.498,92.0821,25.2219,140.653,102.804,155.199,111.175,73.6884,37.9893,35.9353,65.17,68.1964,112.456,45.0099,151.658,39.3775,123.63,238.589,53.2772,32.8052,48.7207,103.815,9.82444,20.3993,117.898,166.715,7.55276,19.0609,87.0324,
25.3351,166.512,92.0766,25.2295,140.609,102.84,155.151,111.211,73.705,37.9353,35.935,65.1756,68.1493,112.46,45.0062,151.732,39.3856,123.59,238.623,53.2294,32.8281,48.6942,103.491,9.92787,20.3867,118.057,166.384,7.51147,19.0078,87.3708,
25.2769,166.525,92.0695,25.2392,140.565,102.878,155.104,111.245,73.7216,37.8816,35.9345,65.1809,68.1005,112.464,45.0024,151.803,39.3941,123.549,238.659,53.1791,32.5882,48.9369,103.164,10.0369,20.359,118.224,166.047,7.47504,19.0147,87.3375,
25.2166,166.538,92.0608,25.2508,140.519,102.917,155.056,111.281,73.7371,37.8315,35.9343,65.1838,68.054,112.468,44.9983,151.875,39.4027,123.508,238.694,53.1308,32.3507,49.189,102.834,10.1512,20.2884,118.564,165.717,7.44481,19.0268,87.3039,
25.1575,166.551,92.0509,25.264,140.474,102.955,155.007,111.318,73.7531,37.7804,35.9339,65.1869,68.0071,112.472,44.9939,151.948,39.4117,123.466,238.728,53.0825,32.1167,49.4449,102.508,10.2695,20.227,118.895,165.748,7.44927,18.8889,87.6179,
25.0961,166.564,92.0398,25.2785,140.427,102.994,154.958,111.354,73.769,37.7293,35.9332,65.193,67.9592,112.476,44.9896,152.018,39.4209,123.423,238.762,53.0352,31.8901,49.7005,102.189,10.3906,20.1719,119.22,165.781,7.45887,18.7585,87.9357,
25.037,166.576,92.0272,25.2948,140.382,103.032,154.908,111.391,73.7854,37.6769,35.9322,65.1997,67.911,112.48,44.9848,152.09,39.431,123.376,238.797,52.9862,31.6666,49.9601,101.867,10.5182,20.1201,119.559,165.465,7.34187,18.6353,88.2494,
24.9744,166.589,92.0126,25.3134,140.336,103.071,154.859,111.428,73.8016,37.6255,35.9307,65.2098,67.8623,112.484,44.9801,152.16,39.4413,123.329,238.83,52.9394,31.4456,50.2228,101.901,10.5069,20.0744,119.89,165.145,7.23224,18.516,88.5682,
24.9123,166.602,91.9973,25.3326,140.291,103.109,154.811,111.464,73.8171,37.5765,35.9291,65.2192,67.8136,112.488,44.9751,152.23,39.4519,123.282,238.865,52.8907,31.2312,50.4857,101.934,10.5007,20.0321,120.23,164.821,7.12766,18.4006,88.893,
25.1014,166.563,91.9818,25.352,140.245,103.148,154.764,111.499,73.8327,37.5275,35.9271,65.23,67.7655,112.492,44.9699,152.3,39.4632,123.231,238.9,52.8422,31.0213,50.7526,101.589,10.5404,19.9954,120.571,164.492,7.02718,18.2894,89.2215,
25.2876,166.526,91.9669,25.3703,140.199,103.187,154.717,111.534,73.8485,37.4781,35.9246,65.2425,67.7193,112.496,44.9643,152.371,39.4748,123.179,238.935,52.7928,30.817,51.0221,101.245,10.5878,19.9633,120.915,164.161,6.93156,18.1833,89.549,
25.2278,166.538,91.9506,25.3902,140.152,103.226,154.668,111.57,73.8647,37.4276,35.9221,65.2543,67.6713,112.501,44.9585,152.442,39.4864,123.127,238.97,52.7443,30.6104,51.3038,100.909,10.6391,19.9368,121.252,163.832,6.8412,18.0824,89.8731,
25.1682,166.55,91.9332,25.4111,140.106,103.264,154.62,111.606,73.8803,37.3789,35.9191,65.2674,67.6224,112.505,44.9522,152.514,39.4986,123.072,239.004,52.6959,30.4133,51.5804,100.577,10.6962,19.9159,121.585,163.502,6.75464,17.9859,90.2,
25.1068,166.561,91.9148,25.4331,140.06,103.304,154.572,111.641,73.8967,37.3284,35.9156,65.2816,67.575,112.509,44.9458,152.585,39.5104,123.018,239.039,52.6476,30.2161,51.8661,100.244,10.7597,19.8988,121.926,163.178,6.67531,17.8956,90.527,
25.0461,166.573,91.8943,25.4572,140.015,103.341,154.524,111.677,73.9122,37.2807,35.912,65.2958,67.5271,112.513,44.9389,152.659,39.5228,122.963,239.074,52.5988,30.027,52.1486,99.907,10.8292,19.8865,122.086,162.84,6.59735,17.8121,90.8518,
24.9854,166.584,91.8729,25.4822,139.968,103.381,154.477,111.712,73.927,37.235,35.9078,65.311,67.4804,112.518,44.9319,152.731,39.5351,122.907,239.109,52.5496,29.8408,52.4356,99.5745,10.9036,19.8597,122.249,162.506,6.52484,17.7331,91.1833,
24.9268,166.594,91.8496,25.5092,139.922,103.42,154.43,111.747,73.9429,37.1867,35.9038,65.325,67.4329,112.522,44.9243,152.805,39.5474,122.85,239.143,52.5015,29.6595,52.7243,99.246,10.9827,19.793,122.581,162.18,6.45831,17.66,91.5155,
25.1123,166.561,91.8252,25.5372,139.877,103.458,154.384,111.782,73.9584,37.1398,35.8996,65.3393,67.3853,112.526,44.9168,152.877,39.5605,122.791,239.176,52.455,29.4814,53.0173,98.9101,11.069,19.7317,122.924,161.837,6.39402,17.591,91.8548,
25.3057,166.527,91.8003,25.5656,139.832,103.496,154.335,111.818,73.9736,37.0938,35.8952,65.3534,67.3382,112.531,44.9088,152.95,39.5739,122.729,239.211,52.4059,29.312,53.3041,98.5793,11.1594,19.6764,123.259,161.499,6.33573,17.5276,92.1889,
25.2439,166.538,91.7736,25.5958,139.787,103.535,154.286,111.854,73.9892,37.0471,35.8906,65.3676,67.2896,112.535,44.9011,153.019,39.5871,122.668,239.246,52.3567,29.1417,53.6023,98.2569,11.2535,19.6253,123.594,161.174,6.28479,17.4678,92.5286,
25.1829,166.548,91.7452,25.6278,139.741,103.574,154.237,111.891,74.0049,37.0001,35.8861,65.3811,67.2406,112.54,44.893,153.089,39.6004,122.606,239.282,52.3074,28.9729,53.9083,97.926,11.3561,19.5784,123.929,160.84,6.23731,17.4142,92.865,
25.1244,166.558,91.7168,25.6595,139.694,103.613,154.189,111.926,74.0203,36.9544,35.8815,65.3944,67.1923,112.545,44.8844,153.161,39.6141,122.542,239.317,52.2583,28.814,54.2072,97.5959,11.4637,19.5357,124.273,160.502,6.19415,17.367,93.1991,
25.0659,166.568,91.6868,25.6928,139.649,103.652,154.138,111.964,74.0354,36.9101,35.8769,65.4072,67.1427,112.55,44.8755,153.233,39.6271,122.48,239.352,52.2091,28.6599,54.5099,97.2691,11.5751,19.4984,124.615,160.155,6.15525,17.3252,93.538,
25.006,166.577,91.6551,25.7279,139.605,103.689,154.089,112,74.0505,36.866,35.8729,65.4182,67.094,112.554,44.8667,153.302,39.6409,122.413,239.386,52.1601,28.5137,54.8095,96.942,11.691,19.4671,124.953,159.807,6.12093,17.3311,93.5043,
24.9448,166.587,91.6216,25.7648,139.558,103.728,154.042,112.035,74.0657,36.8219,35.869,65.4287,67.0441,112.559,44.8577,153.371,39.6544,122.348,239.422,52.1106,28.5296,54.7808,96.6362,11.804,19.442,125.289,159.467,6.09218,17.3432,93.4676,
24.8864,166.596,91.5861,25.8039,139.512,103.768,153.995,112.07,74.081,36.7781,35.8658,65.4371,66.9945,112.564,44.8485,153.44,39.6678,122.281,239.456,52.0617,28.5426,54.7637,96.3242,11.9249,19.423,125.625,159.132,6.06837,17.2172,93.7769,
25.0743,166.567,91.551,25.8423,139.467,103.805,153.947,112.106,74.0956,36.7363,35.8627,65.4451,66.9458,112.569,44.8385,153.512,39.6814,122.213,239.492,52.0114,28.3208,55.0169,96.0145,12.0507,19.4102,125.961,158.788,6.04873,17.0948,94.0975,
25.2625,166.539,91.5137,25.883,139.422,103.844,153.9,112.141,74.1106,36.694,35.8596,65.4529,66.8958,112.575,44.8282,153.584,39.6948,122.146,239.527,51.9629,28.1058,55.2751,95.7127,12.1792,19.4001,126.122,158.45,6.0351,16.9765,94.4216,
25.2037,166.547,91.4751,25.9251,139.376,103.883,153.852,112.177,74.1254,36.6526,35.8575,65.4581,66.8472,112.58,44.8173,153.659,39.7078,122.079,239.562,51.9132,27.894,55.5376,95.4027,12.3171,19.3756,126.287,158.489,6.03855,16.8646,94.7441,
25.1455,166.556,91.4366,25.9671,139.331,103.921,153.803,112.213,74.1403,36.6111,35.8565,65.4606,66.7983,112.585,44.807,153.728,39.7209,122.01,239.598,51.8628,27.6901,55.7967,95.0915,12.4609,19.3126,126.619,158.525,6.04678,16.761,95.0598,
25.0867,166.565,91.3946,26.0128,139.285,103.96,153.754,112.25,74.1545,36.5716,35.8568,65.4598,66.7492,112.59,44.7962,153.799,39.7341,121.939,239.633,51.8132,27.4809,56.0708,94.7895,12.6052,19.2568,126.944,158.202,5.94949,16.6581,95.3907,
